region_id,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4
POA6107,9,0,346,22,183,3,0,186,0,208,0,37,41,0,78,0,78,0,0,0,0,0,0,0,22,220,44,0,264,0,286,0,0,0,0,0,0,0,359,229,44,0,273,0,632,112,3,0,0,3,0,115,8,86,4,0,90,0,98,0,17,33,0,50,0,50,0,0,0,0,0,0,0,8,103,37,0,140,0,148,0,0,0,0,0,0,0,120,106,37,0,143,0,263,51,0,0,0,0,0,51,0,45,0,0,45,0,45,0,14,10,0,24,0,24,0,0,0,0,0,0,0,0,59,10,0,69,0,69,0,0,0,0,0,0,0,51,59,10,0,69,0,120,2954,130,0,3,133,0,3087,205,1889,87,6,1982,9,2196,9,361,293,3,657,0,666,0,0,0,8,8,0,8,214,2250,380,17,2647,9,2870,0,7,0,0,7,12,19,3168,2387,380,20,2787,21,5976
POA6108,6,0,385,19,100,6,0,106,0,125,3,28,20,0,48,0,51,0,0,0,0,0,0,0,22,128,26,0,154,0,176,0,0,0,0,0,0,0,401,134,26,0,160,0,561,109,3,0,0,3,0,112,6,68,6,0,74,0,80,0,18,19,0,37,0,37,0,0,0,0,0,0,0,6,86,25,0,111,0,117,0,0,0,0,0,0,0,115,89,25,0,114,0,229,43,0,0,0,0,0,43,3,27,3,0,30,0,33,0,6,9,0,15,0,15,0,0,0,0,0,0,0,3,33,12,0,45,0,48,0,0,0,0,0,0,0,46,33,12,0,45,0,91,2690,74,0,3,77,0,2767,157,849,46,0,895,7,1059,3,179,154,0,333,0,336,0,0,0,3,3,0,3,160,1028,200,3,1231,7,1398,0,0,3,0,3,0,3,2850,1102,203,6,1311,7,4168
POA6109,4,0,100,0,40,3,0,43,0,43,0,17,7,0,24,0,24,0,0,0,0,0,0,0,0,57,10,0,67,0,67,0,0,0,0,0,0,0,96,61,10,0,71,0,167,15,0,0,0,0,0,15,0,19,0,0,19,0,19,0,7,6,0,13,0,13,0,0,0,0,0,0,0,0,26,6,0,32,0,32,0,0,0,0,0,0,0,15,26,6,0,32,0,47,11,0,0,0,0,0,11,0,7,0,0,7,0,7,0,5,8,0,13,0,13,0,0,0,0,0,0,0,0,12,8,0,20,0,20,0,0,0,0,0,0,0,11,12,8,0,20,0,31,930,20,0,0,20,0,950,40,400,8,0,408,0,448,3,97,79,0,176,0,179,0,0,3,3,6,0,6,43,497,90,3,590,0,633,0,3,0,0,3,6,9,973,520,90,3,613,6,1592
POA6110,8,0,521,19,113,9,0,122,0,141,0,17,17,0,34,0,34,0,0,0,3,3,0,3,19,130,26,3,159,0,178,0,0,0,0,0,0,0,532,135,29,3,167,0,699,114,4,0,0,4,0,118,9,66,0,0,66,3,78,0,7,8,0,15,0,15,0,0,0,0,0,0,0,9,73,8,0,81,3,93,0,0,0,0,0,3,3,123,77,8,0,85,6,214,70,0,0,0,0,0,70,4,27,0,0,27,0,31,0,3,5,0,8,0,8,0,0,0,0,0,0,0,4,30,5,0,35,0,39,0,0,0,0,0,3,3,74,30,5,0,35,3,112,4534,117,3,0,120,0,4654,185,938,30,3,971,3,1159,7,115,138,0,253,6,266,3,3,0,14,17,0,20,195,1056,168,17,1241,9,1445,3,3,0,0,3,6,12,4732,1176,171,17,1364,15,6111
POA6111,4,0,412,10,29,0,0,29,0,39,0,4,8,0,12,0,12,0,0,0,0,0,0,0,10,33,8,0,41,0,51,0,0,0,0,0,0,0,418,37,8,0,45,0,463,118,5,0,0,5,0,123,5,23,0,0,23,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,23,0,28,0,0,0,0,0,0,0,123,28,0,0,28,0,151,53,0,0,0,0,0,53,3,4,0,0,4,0,7,0,0,7,0,7,0,7,0,0,0,0,0,0,0,3,4,7,0,11,0,14,0,0,0,0,0,0,0,56,4,7,0,11,0,67,3017,51,3,14,68,3,3088,109,218,16,0,234,0,343,0,31,51,0,82,0,82,0,0,0,0,0,0,0,109,249,67,0,316,0,425,0,0,0,0,0,0,0,3126,300,70,14,384,3,3513
POA6112,10,0,603,24,82,3,0,85,0,109,0,9,3,0,12,0,12,0,0,0,0,0,0,0,24,91,6,0,97,0,121,0,0,0,0,0,3,3,617,101,6,0,107,3,727,161,3,0,0,3,0,164,6,51,3,0,54,0,60,0,3,4,0,7,0,7,0,0,0,0,0,0,0,6,54,7,0,61,0,67,0,0,0,0,0,0,0,167,57,7,0,64,0,231,58,0,0,0,0,0,58,4,18,0,0,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,18,0,22,0,0,0,0,0,0,0,62,18,0,0,18,0,80,5699,125,0,4,129,0,5828,227,903,15,0,918,0,1145,5,57,32,0,89,0,94,13,3,0,3,6,0,19,245,963,47,3,1013,0,1258,5,0,0,0,0,6,11,5949,1088,47,7,1142,6,7097
POA6121,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,76,22,0,0,0,0,0,22,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,25,3,0,0,3,0,28,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,539,6,0,0,6,5,550,18,3,0,10,13,0,31,0,0,5,0,5,0,5,0,0,0,0,0,0,0,18,3,5,10,18,0,36,0,0,0,0,0,0,0,557,9,5,10,24,5,586
POA6122,9,0,213,7,14,0,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,14,0,21,0,0,0,0,0,3,3,211,23,0,0,23,3,237,52,4,0,0,4,0,56,4,6,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,0,10,0,0,0,0,0,0,0,56,10,0,0,10,0,66,15,3,0,0,3,0,18,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,15,6,0,0,6,0,21,1841,44,0,9,53,0,1894,43,127,0,4,131,0,174,3,3,0,0,3,0,6,3,0,0,0,0,0,3,49,130,0,4,134,0,183,0,0,0,0,0,3,3,1890,174,0,13,187,3,2080
POA6123,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,301,3,0,6,9,0,310,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,301,6,0,6,12,0,313
POA6124,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,173,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,177,0,0,0,0,0,177
POA6125,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,54,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,510,0,0,0,0,0,510,8,4,0,0,4,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,4,0,0,4,0,15,0,0,0,0,0,0,0,521,4,0,0,4,0,525
POA6126,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30
POA6147,7,0,145,8,71,12,0,83,0,91,3,19,22,0,41,0,44,0,0,0,0,0,0,0,11,90,34,0,124,0,135,0,0,0,0,0,0,0,149,97,34,0,131,0,280,53,0,0,0,0,0,53,3,60,4,0,64,0,67,0,8,23,0,31,0,31,0,0,0,0,0,0,0,3,68,27,0,95,0,98,0,0,0,0,0,0,0,56,68,27,0,95,0,151,26,0,0,0,0,0,26,3,30,0,0,30,0,33,0,4,15,0,19,0,19,0,0,0,0,0,0,0,3,34,15,0,49,0,52,0,0,0,0,0,0,0,29,34,15,0,49,0,78,1179,47,0,7,54,3,1236,92,771,35,0,806,0,898,3,137,225,0,362,0,365,0,7,0,19,26,0,26,95,915,260,19,1194,0,1289,0,3,0,0,3,3,6,1274,965,260,26,1251,6,2531
POA6148,4,0,335,15,138,0,0,138,4,157,0,11,10,0,21,0,21,0,0,0,0,0,0,0,15,149,10,0,159,4,178,0,0,0,0,0,0,0,346,153,10,0,163,4,513,144,4,0,0,4,0,148,11,84,5,0,89,0,100,0,5,4,0,9,0,9,0,0,0,0,0,0,0,11,89,9,0,98,0,109,0,0,0,0,0,0,0,155,93,9,0,102,0,257,79,0,0,0,0,0,79,10,49,0,0,49,0,59,0,3,3,0,6,0,6,0,3,0,0,3,0,3,10,55,3,0,58,0,68,0,0,0,0,0,0,0,89,55,3,0,58,0,147,2022,35,0,0,35,0,2057,120,882,20,3,905,4,1029,6,103,66,0,169,0,175,0,3,0,0,3,0,3,126,988,86,3,1077,4,1207,0,0,0,0,0,3,3,2148,1023,86,3,1112,7,3267
POA6149,4,0,437,7,134,0,0,134,0,141,3,5,8,0,13,0,16,0,0,0,0,0,0,0,10,139,8,0,147,0,157,0,0,0,0,0,3,3,443,143,8,0,151,3,597,261,0,0,0,0,0,261,10,102,0,0,102,0,112,0,4,6,0,10,0,10,0,0,0,0,0,0,0,10,106,6,0,112,0,122,0,0,0,0,0,3,3,271,106,6,0,112,3,386,126,0,0,0,0,0,126,11,48,0,0,48,0,59,0,6,3,0,9,0,9,0,0,0,0,0,0,0,11,54,3,0,57,0,68,0,0,0,0,0,0,0,137,54,3,0,57,0,194,2635,49,0,4,53,0,2688,105,755,8,0,763,0,868,3,43,29,0,72,0,75,0,0,0,0,0,0,0,108,798,37,0,835,0,943,0,3,0,0,3,18,21,2743,850,37,4,891,18,3652
POA6150,8,0,283,16,122,4,0,126,0,142,0,13,5,0,18,0,18,0,0,0,0,0,0,0,16,135,9,0,144,0,160,0,0,0,0,0,0,0,291,143,9,0,152,0,443,174,3,0,0,3,0,177,16,89,3,0,92,0,108,0,9,11,0,20,0,20,0,0,0,0,0,0,0,16,98,14,0,112,0,128,0,0,0,0,0,3,3,190,101,14,0,115,3,308,87,3,0,0,3,0,90,3,63,3,0,66,0,69,0,4,4,0,8,0,8,0,0,0,0,0,0,0,3,67,7,0,74,0,77,0,0,0,0,0,0,0,90,70,7,0,77,0,167,1571,50,0,0,50,0,1621,101,698,29,0,727,3,831,0,60,31,0,91,0,91,0,0,0,0,0,0,0,101,758,60,0,818,3,922,7,0,0,0,0,3,10,1679,808,60,0,868,6,2553
POA6151,5,0,240,6,28,0,0,28,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,28,0,34,0,0,0,0,0,0,0,241,33,0,0,33,0,274,148,3,0,0,3,0,151,3,13,0,0,13,0,16,3,0,4,0,4,0,7,3,0,0,0,0,0,3,9,13,4,0,17,0,26,0,0,0,0,0,0,0,157,16,4,0,20,0,177,49,3,0,0,3,0,52,4,0,0,0,0,0,4,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,3,0,7,0,0,0,0,0,0,0,53,3,3,0,6,0,59,1794,59,0,0,59,0,1853,124,307,8,0,315,0,439,3,45,13,0,58,0,61,6,3,0,0,3,0,9,133,355,21,0,376,0,509,0,3,0,0,3,0,3,1927,417,21,0,438,0,2365
POA6152,5,0,246,27,84,3,0,87,0,114,0,13,4,0,17,0,17,0,0,0,0,0,0,0,27,97,7,0,104,0,131,0,0,0,0,0,0,0,268,102,7,0,109,0,377,167,7,0,0,7,0,174,7,52,0,0,52,0,59,0,7,5,0,12,0,12,0,0,0,0,0,0,0,7,59,5,0,64,0,71,0,0,0,0,0,0,0,174,66,5,0,71,0,245,53,3,0,0,3,0,56,5,35,3,0,38,0,43,0,5,0,0,5,0,5,0,0,0,0,0,0,0,5,40,3,0,43,0,48,0,0,0,0,0,0,0,58,43,3,0,46,0,104,1999,69,0,0,69,0,2068,163,672,27,0,699,3,865,0,102,35,0,137,0,137,0,0,0,11,11,0,11,163,774,62,11,847,3,1013,0,0,0,0,0,0,0,2162,843,62,11,916,3,3081
POA6153,10,0,387,19,84,0,0,84,0,103,0,4,12,0,16,0,16,0,0,0,0,0,0,0,19,88,12,0,100,0,119,0,0,0,0,0,0,0,396,95,12,3,110,0,506,221,3,0,0,3,0,224,13,46,0,3,49,0,62,0,5,3,0,8,0,8,0,0,0,0,0,0,0,13,51,3,3,57,0,70,0,0,0,0,0,0,0,234,54,3,3,60,0,294,107,7,0,0,7,0,114,6,28,3,0,31,0,37,0,0,3,0,3,0,3,0,0,0,0,0,0,0,6,28,6,0,34,0,40,0,0,0,0,0,3,3,113,35,6,0,41,3,157,2330,77,0,6,83,0,2413,161,558,9,6,573,0,734,0,30,28,0,58,0,58,0,0,0,0,0,0,0,161,588,37,6,631,0,792,0,0,0,0,0,3,3,2491,665,37,12,714,3,3208
POA6154,0,0,185,8,29,0,0,29,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,0,0,29,0,37,0,0,0,0,0,0,0,193,29,0,0,29,0,222,112,0,0,0,0,0,112,4,13,0,0,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,13,0,17,0,0,0,0,0,0,0,116,13,0,0,13,0,129,43,3,0,0,3,0,46,3,15,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,15,0,18,0,0,0,0,0,3,3,46,18,0,0,18,3,67,1416,26,0,0,26,0,1442,73,222,14,0,236,0,309,3,21,10,0,31,0,34,0,0,0,0,0,0,0,76,243,24,0,267,0,343,0,0,0,0,0,3,3,1492,269,24,0,293,3,1788
POA6155,18,3,1003,39,442,23,0,465,0,504,0,50,43,0,93,0,93,0,0,0,0,0,0,0,39,492,66,0,558,0,597,0,0,0,0,0,4,4,1021,510,66,0,576,7,1604,393,9,0,0,9,0,402,20,291,17,0,308,0,328,3,29,33,0,62,0,65,0,0,0,3,3,0,3,23,320,50,3,373,0,396,0,0,0,0,0,0,0,416,329,50,3,382,0,798,165,0,0,0,0,0,165,11,124,3,0,127,0,138,0,24,15,0,39,0,39,0,0,0,0,0,0,0,11,148,18,0,166,0,177,0,0,0,0,0,0,0,176,148,18,0,166,0,342,6362,174,4,6,184,11,6557,323,3211,117,3,3331,13,3667,14,294,254,0,548,0,562,7,3,0,9,12,0,19,344,3508,371,12,3891,13,4248,0,10,0,0,10,7,17,6706,3692,375,18,4085,31,10822
POA6156,8,0,326,9,24,3,0,27,0,36,0,3,3,0,6,0,6,0,0,0,0,0,0,0,9,27,6,0,33,0,42,3,0,0,0,0,3,6,330,35,6,0,41,3,374,134,3,0,0,3,0,137,3,28,4,0,32,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,4,0,32,0,35,0,0,0,0,0,0,0,137,31,4,0,35,0,172,53,0,0,0,0,0,53,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,53,7,0,0,7,0,60,2476,78,0,3,81,0,2557,83,253,17,0,270,0,353,0,17,3,0,20,0,20,0,0,0,0,0,0,0,83,270,20,0,290,0,373,3,0,0,0,0,3,6,2562,348,20,3,371,3,2936
POA6157,7,0,166,7,10,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,10,0,17,0,0,0,0,0,0,0,166,14,0,3,17,0,183,83,6,0,0,6,0,89,5,6,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,0,11,0,0,0,0,0,0,0,88,12,0,0,12,0,100,44,0,0,0,0,0,44,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,44,3,0,0,3,0,47,1615,47,5,3,55,0,1670,93,133,0,0,133,0,226,0,4,0,0,4,0,4,3,0,0,0,0,0,3,96,137,0,0,137,0,233,0,4,0,0,4,0,4,1711,188,5,3,196,0,1907
POA6158,6,0,179,4,9,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,13,0,0,0,0,0,0,0,177,12,0,3,15,0,192,85,3,0,0,3,0,88,3,3,0,0,3,0,6,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,6,0,0,6,0,9,0,0,0,0,0,0,0,88,9,0,0,9,0,97,38,0,0,0,0,0,38,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,41,3,0,0,3,0,44,1168,23,0,3,26,0,1194,46,82,0,0,82,0,128,0,7,0,0,7,0,7,4,0,0,0,0,0,4,50,89,0,0,89,0,139,0,0,0,0,0,0,0,1218,112,0,3,115,0,1333
POA6159,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,239,11,0,0,11,0,250,13,13,3,0,16,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,3,0,16,0,29,0,0,0,0,0,0,0,252,24,3,0,27,0,279
