region_id,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU_15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU_15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA6251,0,0,4,15,26,20,16,0,0,81,0,3,6,3,4,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,42,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,3,0,0,0,14,0,4,0,0,0,0,0,4,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,11,4,5,0,0,23,0,0,3,3,0,3,0,0,0,9,42,21,13,27,41,36,24,4,0,208,0,4,5,21,29,17,7,4,0,87,0,0,5,4,7,0,3,0,0,19,0,0,0,0,0,6,4,0,0,10,35,0,0,0,0,0,0,0,0,35,0,7,0,0,0,0,0,0,0,7,0,4,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6253,0,0,0,15,16,40,30,8,4,113,0,0,9,11,4,10,4,0,0,38,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,42,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,4,0,29,3,4,0,0,0,5,0,0,0,12,45,13,9,26,23,71,45,12,4,248,0,0,4,20,27,47,20,3,4,125,0,3,0,5,12,8,6,0,0,34,0,0,5,6,3,0,0,0,0,14,34,0,0,0,0,0,0,0,0,34,0,5,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
POA6254,0,0,9,14,24,26,25,10,4,112,0,5,8,8,11,3,3,0,0,38,0,0,0,0,3,3,0,0,0,6,53,0,0,0,0,0,0,0,0,53,0,12,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,8,11,10,9,3,0,41,3,0,0,0,0,3,3,0,0,9,56,28,17,35,49,45,40,13,4,287,0,0,15,18,25,30,25,7,0,120,0,4,10,10,7,7,0,0,0,38,0,3,8,3,5,0,0,0,0,19,68,0,0,0,0,0,0,0,0,68,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6255,0,0,42,87,144,186,149,47,8,663,0,7,30,31,31,26,6,0,0,131,0,3,0,3,11,4,3,0,0,24,356,0,0,0,0,0,0,0,0,356,0,53,0,0,0,0,0,0,0,53,0,44,20,7,7,0,0,0,0,78,0,3,0,0,4,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,6,6,0,0,25,0,3,13,18,29,42,31,14,9,159,9,5,9,5,8,10,12,4,0,62,365,121,117,154,238,274,212,65,17,1563,0,4,57,124,154,200,113,32,3,687,0,12,32,47,30,23,3,0,0,147,0,3,24,39,22,6,3,3,3,103,333,0,0,0,0,0,0,0,0,333,0,58,0,0,0,0,0,0,0,58,0,27,7,0,0,0,0,0,0,34,0,4,3,0,0,6,4,4,0,21,0,4,3,0,5,0,0,0,0,12
POA6256,0,0,0,8,14,13,8,5,0,48,0,0,0,3,3,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,22,11,0,11,17,19,13,8,0,101,0,0,3,12,14,10,10,0,0,49,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
POA6258,0,10,105,196,286,236,165,87,23,1108,0,39,60,58,46,27,7,0,0,237,0,0,7,15,22,6,5,0,0,55,667,0,0,0,0,0,0,0,0,667,0,108,0,0,0,0,0,0,0,108,0,114,23,12,10,4,0,0,0,163,0,14,6,4,4,7,0,0,0,35,0,15,5,0,0,4,0,0,0,24,0,18,13,3,7,5,3,6,0,55,0,29,32,57,74,68,43,27,12,342,15,21,12,12,5,12,11,5,0,93,682,368,263,357,454,369,234,125,35,2887,0,23,135,235,282,248,156,54,8,1141,0,59,60,55,46,26,3,0,0,249,0,16,35,72,47,13,4,7,4,198,627,0,0,0,0,0,0,0,0,627,0,108,0,0,0,0,0,0,0,108,0,67,13,7,3,3,0,0,0,93,0,11,9,0,0,0,0,4,4,28,0,9,0,0,0,0,0,0,0,9
POA6260,0,0,20,59,75,78,46,24,6,308,0,0,12,18,15,8,4,0,0,57,0,0,0,5,5,4,0,0,0,14,174,0,0,0,0,0,0,0,0,174,0,37,0,0,0,0,0,0,0,37,0,16,8,0,3,0,0,0,0,27,0,3,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,12,0,6,11,7,11,11,10,7,0,63,3,3,3,3,3,9,3,0,0,27,177,65,54,98,115,113,63,37,6,728,0,4,38,68,68,74,36,16,3,307,0,4,14,16,11,13,0,0,0,58,0,4,0,12,10,4,0,3,0,33,151,0,0,0,0,0,0,0,0,151,0,29,0,0,0,0,0,0,0,29,0,12,3,3,3,3,0,0,0,24,0,0,0,0,0,0,4,3,0,7,0,0,3,0,0,0,0,0,0,3
POA6262,0,0,4,22,37,37,33,8,0,141,0,0,6,6,13,10,0,0,0,35,0,0,0,3,3,3,0,0,0,9,73,0,0,0,0,0,0,0,0,73,0,16,0,0,0,0,0,0,0,16,0,4,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,3,3,0,0,3,0,12,0,3,5,6,8,17,8,4,3,54,3,0,0,0,3,5,0,0,0,11,76,23,18,44,74,72,41,15,3,366,0,0,6,32,37,42,20,4,0,141,0,4,8,11,13,3,0,0,0,39,0,3,0,6,4,5,3,3,0,24,62,0,0,0,0,0,0,0,0,62,0,5,0,0,0,0,0,0,0,5,0,4,5,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6271,0,0,32,101,109,96,80,29,4,451,0,13,35,34,27,18,3,0,0,130,0,0,6,10,12,0,0,0,0,28,283,0,0,0,0,0,0,0,0,283,0,38,0,0,0,0,0,0,0,38,0,41,8,5,5,0,3,0,0,62,0,4,3,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,7,0,5,8,3,3,4,0,0,0,23,0,6,15,11,28,33,12,7,0,112,4,15,3,10,3,4,9,0,0,48,287,122,114,177,187,155,107,36,4,1189,0,9,55,111,117,116,55,15,0,478,0,25,41,47,19,9,6,0,0,147,0,3,24,35,17,6,4,5,4,98,300,0,0,0,0,0,0,0,0,300,0,36,0,0,0,0,0,0,0,36,0,37,4,0,3,0,0,0,0,44,0,3,0,0,0,6,0,0,3,12,0,3,3,0,3,3,0,0,0,12
POA6275,0,0,12,30,39,76,55,14,3,229,0,3,12,19,10,20,5,0,0,69,0,0,0,0,9,3,0,0,0,12,108,0,0,0,0,0,0,0,0,108,0,18,0,0,0,0,0,0,0,18,0,15,13,4,4,0,0,0,0,36,0,0,0,3,0,0,0,0,0,3,0,3,5,3,0,0,0,0,0,11,0,0,4,5,5,8,0,0,0,22,0,3,7,7,21,26,20,10,0,94,3,3,0,0,0,6,3,0,0,15,111,45,53,71,88,139,83,24,3,617,0,3,10,36,56,76,44,11,0,236,0,7,13,24,15,11,6,0,0,76,0,0,7,7,6,3,4,0,0,27,86,0,0,0,0,0,0,0,0,86,0,13,0,0,0,0,0,0,0,13,0,12,3,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,3
POA6280,0,23,400,794,900,862,626,409,89,4103,0,100,278,204,161,82,36,13,4,878,0,10,7,48,53,36,4,5,3,166,2399,0,0,0,0,0,0,0,0,2399,0,394,0,0,0,0,0,0,0,394,0,444,102,45,19,7,0,0,0,617,0,49,18,7,7,8,5,4,9,107,0,33,26,14,6,4,0,0,0,83,0,72,65,31,18,21,14,5,0,226,0,47,104,123,147,148,101,111,37,818,52,59,50,47,39,38,29,9,3,326,2451,1231,1050,1313,1350,1206,815,556,145,10117,0,55,562,965,981,856,568,324,32,4343,0,176,293,216,164,82,29,0,0,960,0,39,138,293,217,52,21,22,18,800,2271,0,0,0,0,0,0,0,0,2271,0,444,0,0,0,0,0,0,0,444,0,280,51,16,13,16,5,0,0,381,0,37,11,4,8,23,23,17,21,144,0,29,3,10,4,0,0,0,0,46
POA6281,0,0,84,254,211,186,149,61,11,956,0,15,84,77,37,26,11,0,0,250,0,0,3,10,7,5,3,0,3,31,617,0,0,0,0,0,0,0,0,617,0,104,0,0,0,0,0,0,0,104,0,66,9,5,6,0,0,0,0,86,0,6,0,0,0,0,3,0,0,9,0,7,8,7,3,0,0,0,0,25,0,29,49,16,11,5,7,0,0,117,0,9,23,37,29,42,17,9,10,176,14,6,19,18,10,21,9,3,0,100,631,242,279,424,314,285,199,73,24,2471,0,0,153,295,225,181,132,47,4,1037,0,22,114,73,37,20,5,0,0,271,0,4,17,51,41,11,5,3,0,132,549,0,0,0,0,0,0,0,0,549,0,73,0,0,0,0,0,0,0,73,0,44,5,3,3,4,0,0,0,59,0,8,3,0,3,3,3,3,5,28,0,4,7,0,0,0,0,0,0,11
POA6282,0,0,10,64,63,61,45,0,0,243,0,0,14,22,10,6,0,0,0,52,0,0,0,0,4,5,0,0,0,9,131,0,0,0,0,0,0,0,0,131,0,15,0,0,0,0,0,0,0,15,0,19,0,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,9,0,3,5,5,3,0,0,0,0,16,0,0,4,11,6,10,4,6,0,41,3,4,3,3,3,6,3,0,0,25,134,44,39,105,92,91,52,6,0,563,0,3,24,71,69,72,23,4,0,266,0,4,14,23,7,0,3,0,0,51,0,0,0,9,6,0,0,0,0,15,130,0,0,0,0,0,0,0,0,130,0,18,0,0,0,0,0,0,0,18,0,5,6,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3
POA6284,0,3,29,68,57,55,32,15,3,262,0,3,24,33,4,4,0,0,0,68,0,0,0,6,7,0,0,0,0,13,170,0,0,0,0,0,0,0,0,170,0,25,0,0,0,0,0,0,0,25,0,19,3,0,0,0,4,0,0,26,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,12,0,3,10,15,16,8,7,0,3,62,13,3,5,7,0,9,0,0,0,37,183,56,77,135,87,79,43,15,6,681,0,0,47,86,62,52,29,6,3,285,0,8,29,22,10,3,0,0,0,72,0,0,6,13,11,0,0,3,0,33,157,0,0,0,0,0,0,0,0,157,0,26,0,0,0,0,0,0,0,26,0,11,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3
POA6285,0,4,122,314,264,204,107,59,9,1083,0,24,138,102,73,39,9,3,0,388,0,0,4,14,22,15,0,0,6,61,801,0,0,0,0,0,0,0,0,801,0,121,0,0,0,0,0,0,0,121,0,109,27,15,3,3,3,0,0,160,0,17,10,4,0,0,0,0,0,31,0,6,24,5,6,3,0,0,0,44,0,40,62,24,11,10,4,3,0,154,0,11,43,69,66,58,18,17,10,292,13,26,14,25,16,11,6,6,0,117,814,358,444,572,461,343,147,88,25,3252,0,8,189,336,279,199,86,43,8,1148,0,51,156,111,69,33,5,0,0,425,0,3,38,99,82,16,6,4,0,248,767,0,0,0,0,0,0,0,0,767,0,106,0,0,0,0,0,0,0,106,0,69,17,0,0,6,0,0,0,92,0,5,4,0,4,8,3,3,4,31,0,12,11,5,4,0,0,0,0,32
POA6286,0,0,9,18,25,37,16,9,3,117,0,4,0,3,10,5,0,0,0,22,0,0,0,3,3,0,0,0,0,6,36,0,0,0,0,0,0,0,0,36,0,4,0,0,0,0,0,0,0,4,0,9,3,3,0,3,0,0,0,18,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6,0,4,0,3,0,3,0,0,0,10,0,3,5,3,10,4,3,0,0,28,0,0,3,3,0,3,4,0,0,13,36,27,20,42,48,55,23,9,3,263,0,0,8,22,27,42,17,4,3,123,0,3,5,8,5,0,0,0,0,21,0,0,0,3,0,3,0,0,0,6,34,0,0,0,0,0,0,0,0,34,0,9,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3
POA6288,0,0,3,8,21,14,14,4,3,67,0,3,3,8,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,34,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,3,3,0,4,3,0,3,3,19,0,3,3,0,3,3,0,0,0,12,34,20,15,19,34,24,14,7,6,173,0,0,9,18,17,26,9,5,0,84,0,0,5,9,7,0,0,0,0,21,0,0,0,7,0,0,0,0,0,7,24,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6290,0,0,5,39,51,82,80,43,11,311,0,3,15,9,16,11,7,3,3,67,0,0,0,3,6,0,0,0,0,9,106,0,0,0,0,0,0,0,0,106,0,18,0,0,0,0,0,0,0,18,0,8,5,0,5,3,0,0,0,21,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,4,3,0,0,23,0,6,9,16,23,23,15,8,7,107,3,3,6,4,4,4,3,4,0,31,109,49,44,75,109,127,108,58,21,700,0,0,20,29,60,83,76,35,6,309,0,13,14,15,16,4,3,0,0,65,0,0,7,16,3,4,3,0,0,33,85,0,0,0,0,0,0,0,0,85,0,19,0,0,0,0,0,0,0,19,0,16,3,0,0,0,0,0,0,19,0,0,0,0,3,0,3,0,4,10,0,0,0,0,0,0,0,0,0,0
POA6302,0,0,48,91,142,174,131,65,8,659,0,10,23,23,25,22,7,0,0,110,0,0,4,8,5,3,3,0,0,23,302,0,0,0,0,0,0,0,0,302,0,41,0,0,0,0,0,0,0,41,0,57,19,11,6,3,3,0,0,99,0,9,3,0,3,3,3,0,0,21,0,5,4,0,0,0,0,3,0,12,0,5,3,0,3,8,3,0,0,22,0,7,12,14,36,42,33,21,0,165,5,10,8,3,8,13,5,0,0,52,307,144,124,150,228,268,188,89,8,1506,0,3,62,121,161,181,114,43,5,690,0,15,33,24,31,14,5,4,0,126,0,8,21,31,17,12,6,7,3,105,279,0,0,0,0,0,0,0,0,279,0,45,0,0,0,0,0,0,0,45,0,31,3,3,3,3,0,0,0,43,0,0,0,3,3,6,3,3,3,21,0,4,3,0,0,3,0,0,0,10
POA6304,0,0,21,40,52,80,87,30,6,316,0,3,7,9,15,13,9,0,0,56,0,0,0,0,11,0,0,0,0,11,132,0,0,0,0,0,0,0,0,132,0,14,0,0,0,0,0,0,0,14,0,17,9,6,0,5,0,0,0,37,0,9,0,0,0,0,7,0,0,16,0,3,3,0,3,0,0,0,0,9,0,0,0,0,0,0,4,0,0,4,0,0,3,11,27,35,24,12,4,116,0,3,0,3,4,8,3,0,0,21,132,49,43,69,112,141,134,42,10,732,0,3,25,56,55,90,67,21,3,320,0,3,10,14,21,8,3,0,0,59,0,5,3,8,7,3,0,4,4,34,129,0,0,0,0,0,0,0,0,129,0,5,0,0,0,0,0,0,0,5,0,14,0,0,7,0,0,0,0,21,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0
POA6306,0,0,9,26,32,48,34,16,5,170,0,5,8,15,3,6,0,0,0,37,0,0,0,3,3,0,0,0,0,6,79,0,0,0,0,0,0,0,0,79,0,10,0,0,0,0,0,0,0,10,0,5,3,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,5,9,11,12,15,3,3,61,4,0,0,4,6,4,3,0,0,21,83,23,28,60,58,70,52,19,8,401,0,6,17,36,33,37,32,11,0,172,0,5,13,11,4,3,3,0,0,39,0,3,3,3,3,3,0,0,0,15,95,0,0,0,0,0,0,0,0,95,0,7,0,0,0,0,0,0,0,7,0,5,3,3,0,0,0,0,0,11,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
POA6308,0,0,14,63,62,76,58,33,4,310,0,7,18,19,17,3,5,0,0,69,0,0,0,4,4,3,0,3,0,14,168,0,0,0,0,0,0,0,0,168,0,9,0,0,0,0,0,0,0,9,0,21,11,6,0,0,0,0,0,38,0,0,0,0,0,7,0,0,0,7,0,3,0,0,0,0,3,3,0,9,0,0,3,0,4,3,3,0,0,13,0,3,6,3,21,16,13,11,7,80,3,8,7,3,11,3,3,0,0,38,171,51,59,98,119,111,85,50,11,755,0,3,29,77,62,70,62,18,6,327,0,14,23,12,15,7,0,0,0,71,0,5,11,9,9,4,3,3,3,47,145,0,0,0,0,0,0,0,0,145,0,8,0,0,0,0,0,0,0,8,0,14,0,0,3,0,0,0,0,17,0,0,0,0,0,0,6,0,0,6,0,3,0,0,0,0,0,0,0,3
POA6309,0,0,5,11,13,13,16,4,0,62,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,4,9,3,3,0,22,0,0,0,0,0,4,0,0,0,4,22,9,5,20,20,26,19,7,0,128,0,0,7,9,14,20,11,0,0,61,0,0,4,3,3,0,3,3,0,16,0,0,0,3,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6
POA6311,0,0,8,21,30,30,22,10,0,121,0,0,5,10,5,0,0,4,0,24,0,0,0,3,3,0,3,0,0,9,58,0,0,0,0,0,0,0,0,58,0,9,0,0,0,0,0,0,0,9,0,9,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,12,10,0,0,35,0,0,0,5,0,0,0,0,0,5,58,21,19,43,44,42,35,17,0,279,0,3,9,33,31,30,19,3,3,131,0,3,4,6,7,5,3,0,0,28,0,3,6,0,3,0,0,0,0,12,67,0,0,0,0,0,0,0,0,67,0,18,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6312,0,0,66,184,187,188,102,59,13,799,0,34,48,36,24,7,5,5,0,159,0,0,3,9,13,8,4,3,0,40,518,0,0,0,0,0,0,0,0,518,0,70,0,0,0,0,0,0,0,70,0,57,27,15,13,4,0,0,0,116,0,14,3,3,0,5,0,3,0,28,0,8,6,3,3,0,0,0,0,20,0,16,6,3,3,3,4,3,3,41,0,17,26,45,51,41,31,13,9,233,12,17,6,5,8,11,9,3,0,71,530,233,191,303,302,267,155,89,25,2095,0,15,119,195,200,158,87,44,6,824,0,48,66,25,24,9,0,3,0,175,0,21,29,45,33,6,6,11,4,155,492,0,0,0,0,0,0,0,0,492,0,54,0,0,0,0,0,0,0,54,0,44,10,3,3,3,0,0,0,63,0,16,3,3,3,3,5,0,0,33,0,5,0,3,0,0,0,0,0,8
POA6313,0,0,9,14,17,19,17,5,0,81,0,0,6,0,4,3,0,0,0,13,0,0,0,0,0,0,5,0,0,5,23,0,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,0,5,0,7,3,4,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,4,0,8,0,0,0,12,0,3,0,0,0,0,0,0,0,3,23,15,18,22,24,37,22,5,0,166,0,0,10,19,23,20,8,0,0,80,0,0,0,6,0,0,0,0,0,6,0,0,3,0,4,0,0,0,0,7,41,0,0,0,0,0,0,0,0,41,0,8,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6315,0,0,38,56,67,102,56,22,6,347,0,5,20,9,19,6,3,3,0,65,0,0,4,3,3,3,3,0,0,16,200,0,0,0,0,0,0,0,0,200,0,12,0,0,0,0,0,0,0,12,0,31,8,7,4,0,0,0,0,50,0,7,3,0,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,3,0,18,0,10,8,13,13,20,31,12,8,115,0,5,3,3,3,4,3,3,0,24,200,73,87,94,112,138,102,43,14,863,0,7,58,64,79,96,41,9,0,354,0,13,20,13,8,7,5,0,0,66,0,4,5,11,11,5,3,3,6,48,177,0,0,0,0,0,0,0,0,177,0,22,0,0,0,0,0,0,0,22,0,12,3,3,3,0,0,0,0,21,0,4,3,3,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0
POA6316,0,0,7,14,26,14,13,5,0,79,0,3,4,4,3,3,0,3,0,20,0,0,0,0,4,0,0,0,0,4,58,0,0,0,0,0,0,0,0,58,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,3,3,0,26,0,0,0,0,3,0,0,0,0,3,58,13,15,21,41,28,16,11,0,203,0,0,17,18,25,15,11,0,0,86,0,3,5,3,0,3,0,3,0,17,0,0,7,5,0,0,0,0,0,12,42,0,0,0,0,0,0,0,0,42,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
