region_id,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
POA6503,51,0,0,0,0,0,0,13,64,31,4,8,0,0,0,0,0,43,10,10,8,8,7,0,0,3,46,8,13,18,10,3,0,0,3,55,4,4,16,17,7,0,0,3,51,13,4,28,20,11,6,0,3,85,8,6,27,17,15,0,3,6,82,8,3,21,18,8,0,0,5,63,3,3,21,13,9,3,3,7,62,5,3,26,20,9,3,0,3,69,0,3,19,18,13,3,0,3,59,4,4,9,7,3,3,3,0,33,0,4,3,15,5,0,3,3,33,0,0,5,0,0,0,0,0,5,0,0,4,0,3,3,0,0,10,145,61,213,163,93,21,12,52,760
POA6505,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,5,3,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,8,0,0,3,3,0,0,0,4,10,0,0,4,13,0,0,0,0,17,0,0,3,4,3,0,0,0,10,3,0,8,0,0,0,0,0,11,3,0,4,5,3,3,0,0,18,0,3,3,0,3,0,0,0,9,0,0,3,3,3,3,0,0,12,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,35,32,12,6,0,9,118
POA6507,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,13,0,4,0,0,0,0,0,17,9,0,5,3,0,0,0,0,17,4,0,6,0,0,4,3,0,17,4,0,3,3,4,0,0,0,14,3,0,0,5,3,0,0,0,11,0,7,4,3,4,0,3,0,21,5,0,0,4,0,5,0,0,14,3,0,3,3,3,0,0,0,12,0,0,0,8,5,0,0,0,13,0,0,3,3,0,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,47,7,31,35,19,12,6,0,157
POA6509,3,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,7,3,3,0,0,0,0,0,0,6,0,0,7,3,0,0,0,0,10,4,0,3,0,0,0,0,0,7,3,3,3,3,3,0,0,0,15,3,0,4,5,3,0,0,0,15,0,0,3,6,0,0,0,0,9,0,0,3,3,3,0,0,0,9,0,0,4,0,0,0,0,0,4,3,0,3,3,0,0,0,0,9,0,0,3,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,23,6,39,23,12,0,3,0,106
POA6510,62,8,0,0,0,0,0,7,77,38,8,7,0,0,0,0,0,53,34,14,17,4,4,0,0,4,77,14,14,20,5,3,0,0,4,60,12,5,14,9,12,6,3,4,65,6,13,27,21,5,0,0,0,72,5,7,23,22,6,4,0,5,72,7,6,21,14,6,4,0,4,62,10,10,24,20,9,3,4,3,83,4,5,23,9,4,3,5,0,53,3,4,9,7,14,5,0,0,42,0,0,8,8,10,0,0,0,26,0,0,3,6,3,5,4,3,24,0,0,0,3,4,3,0,3,13,3,0,3,11,6,0,5,0,28,198,94,199,139,86,33,21,37,807
POA6511,0,0,0,0,0,0,0,3,3,5,3,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,6,3,0,3,3,0,0,0,0,9,0,3,5,6,0,0,0,0,14,0,0,9,3,0,0,0,0,12,6,6,4,0,0,0,0,0,16,0,0,9,3,3,0,0,3,18,5,3,8,10,0,0,0,0,26,0,0,10,5,4,0,0,0,19,0,0,9,9,0,0,0,0,18,0,0,0,3,5,5,0,0,13,0,0,0,0,3,0,6,0,9,0,3,0,0,0,3,0,0,6,0,0,0,4,0,0,0,0,4,22,21,57,46,15,8,6,6,181
POA6513,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,0,8,0,0,0,0,8,0,0,0,3,4,0,0,0,7,0,4,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,9,0,0,5,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,11,4,16,17,7,0,4,3,62
POA6514,12,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,3,10,3,0,0,0,0,0,0,13,3,3,3,3,0,0,0,0,12,0,3,8,5,7,0,0,3,26,0,0,10,4,3,0,0,0,17,0,4,5,6,0,0,0,0,15,0,0,8,12,0,3,0,0,23,3,3,9,13,3,3,0,0,34,0,5,7,5,4,0,4,0,25,0,0,11,10,3,0,0,9,33,0,0,0,0,0,0,4,0,4,0,0,3,3,3,3,3,0,15,0,0,3,0,3,3,0,3,12,0,0,0,0,0,0,0,0,0,28,21,70,61,26,12,11,15,244
POA6515,9,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,6,5,3,6,0,0,0,0,0,14,0,3,5,4,0,0,0,0,12,3,0,4,6,0,0,0,0,13,0,0,12,3,0,0,0,0,15,0,3,3,3,5,0,0,0,14,0,3,0,6,5,0,0,3,17,0,0,4,7,0,0,0,0,11,0,0,7,7,0,0,0,0,14,0,3,6,0,5,0,0,0,14,0,0,3,3,0,0,3,0,9,0,0,3,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,53,42,15,3,3,3,157
POA6516,21,0,0,0,0,0,0,3,24,12,7,4,0,0,0,0,0,23,17,10,4,3,3,0,0,3,40,7,4,19,10,3,0,3,0,46,8,6,26,9,3,3,0,3,58,4,4,12,15,5,0,0,3,43,8,4,10,12,7,0,0,3,44,7,4,24,12,3,0,0,3,53,6,5,19,16,6,0,0,5,57,0,0,29,15,3,3,0,5,55,0,3,21,6,3,3,0,3,39,0,4,8,12,4,3,0,3,34,0,4,3,3,11,3,0,3,27,0,0,0,0,3,3,5,5,16,0,0,0,0,4,0,3,5,12,90,55,179,113,58,18,11,47,571
POA6517,9,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,8,5,4,4,0,0,0,0,0,13,0,5,5,4,0,0,0,4,18,3,0,4,4,0,0,0,0,11,0,6,0,7,0,0,0,0,13,0,0,6,5,3,0,0,0,14,0,0,4,8,3,0,0,4,19,0,3,6,7,3,0,0,0,19,0,0,6,3,3,0,0,0,12,0,0,6,3,0,0,0,4,13,5,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,30,18,41,41,16,0,0,15,161
POA6518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,4,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,9,5,0,0,5,37
POA6519,6,0,0,0,0,0,0,0,6,3,3,6,0,0,0,0,0,12,12,7,3,3,0,0,0,0,25,0,0,6,3,0,0,0,3,12,5,3,12,3,0,0,0,0,23,4,0,8,6,0,0,0,0,18,3,0,5,4,4,0,3,3,22,3,3,10,3,0,0,0,3,22,6,3,8,8,0,0,0,0,25,3,0,5,10,0,0,0,0,18,3,0,0,3,4,3,0,0,13,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,13,0,0,0,3,0,0,3,3,9,48,19,66,49,14,3,10,12,221
POA6521,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,3,3,6,3,0,0,0,15,0,3,5,0,0,0,0,0,8,0,3,7,9,3,0,0,0,22,0,3,3,5,3,0,0,0,14,0,0,0,8,0,0,0,0,8,0,3,5,3,3,0,0,3,17,0,0,3,6,3,0,0,3,15,5,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,30,37,21,0,0,9,126
POA6522,4,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,10,4,9,0,5,0,0,0,0,18,0,0,7,3,0,0,0,0,10,3,4,6,3,0,0,3,0,19,0,0,5,0,5,0,0,0,10,3,0,3,5,3,0,0,0,14,0,0,4,12,0,0,0,0,16,3,0,6,6,5,0,0,0,20,3,3,4,4,0,0,0,0,14,3,0,3,3,3,0,0,0,12,0,0,3,0,3,0,3,0,9,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,33,16,41,41,19,7,6,0,163
POA6525,68,4,0,0,0,0,0,13,85,45,6,7,0,0,0,3,0,61,28,13,17,9,0,0,0,0,67,12,17,27,14,7,0,0,7,84,14,9,52,36,11,0,0,3,125,9,7,60,24,11,3,3,9,126,11,12,49,45,10,3,0,3,133,11,16,41,39,14,3,0,4,128,11,15,49,32,19,7,0,0,133,10,10,51,38,24,3,0,5,141,11,8,37,30,19,11,4,9,129,4,4,20,21,11,6,3,4,73,3,3,11,12,10,7,3,7,56,0,0,10,4,14,8,0,0,36,3,0,8,7,7,0,3,5,33,240,124,439,311,157,51,19,69,1410
POA6528,8,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,12,0,3,3,3,0,0,0,0,9,0,0,8,3,4,0,0,0,15,6,5,0,0,3,0,0,0,14,0,4,6,3,0,0,0,0,13,0,0,4,4,3,0,0,0,11,0,3,3,3,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,24,15,27,19,19,3,3,8,118
POA6530,1074,53,3,0,0,0,0,101,1231,650,151,88,22,6,0,4,76,997,444,186,171,73,25,5,6,56,966,230,164,301,125,58,26,17,48,969,131,160,396,211,69,32,32,58,1089,154,139,434,286,104,41,20,48,1226,113,117,397,294,122,36,21,51,1151,97,104,377,291,136,34,29,43,1111,76,68,375,253,111,27,21,45,976,43,47,290,258,115,29,11,31,824,45,32,155,156,118,37,19,41,603,33,22,99,149,103,40,46,35,527,19,25,64,98,93,44,40,38,421,19,16,41,66,54,24,29,29,278,23,29,47,53,42,30,38,40,302,3151,1313,3238,2335,1156,405,333,740,12671
POA6532,151,4,3,0,3,0,0,17,178,82,18,0,0,0,0,0,14,114,71,36,21,7,4,0,0,9,148,33,30,59,34,10,0,0,11,177,24,20,93,48,12,3,0,7,207,20,31,91,52,4,13,0,5,216,24,21,78,60,21,6,0,10,220,21,18,80,43,25,11,0,5,203,17,16,75,63,23,6,5,3,208,13,10,58,46,22,9,5,8,171,6,5,30,30,19,0,4,5,99,0,0,10,30,10,8,3,7,68,0,0,4,13,15,3,4,3,42,0,0,5,6,3,0,10,3,27,0,0,3,3,3,0,0,3,12,462,209,610,435,174,59,31,110,2090
POA6535,29,0,0,0,0,0,0,7,36,13,5,0,0,0,0,0,0,18,9,7,4,3,0,0,0,0,23,11,3,12,6,3,0,0,0,35,6,3,10,17,0,3,0,3,42,4,9,22,10,4,0,0,0,49,5,3,22,18,6,0,0,3,57,4,10,15,15,13,3,0,3,63,7,3,25,15,10,0,0,0,60,5,4,17,17,4,6,0,3,56,10,4,15,15,6,4,0,0,54,4,0,10,8,3,3,3,3,34,0,0,0,14,3,3,5,3,28,0,0,3,5,6,3,3,3,23,0,0,6,3,3,3,3,0,18,107,51,161,146,61,28,14,28,596
POA6536,21,0,0,0,0,0,0,4,25,7,3,3,0,0,0,0,5,18,12,4,5,3,0,0,0,3,27,15,3,8,8,4,0,0,4,42,6,10,28,9,4,0,3,0,60,8,8,26,7,5,0,0,0,54,22,11,16,18,0,3,0,0,70,6,3,22,12,3,0,0,3,49,9,7,22,18,3,3,0,3,65,4,3,18,17,16,3,3,3,67,4,0,19,11,5,3,0,4,46,0,3,12,9,3,3,0,0,30,3,3,3,5,3,3,3,3,26,0,0,0,3,3,0,3,3,12,0,0,0,0,0,0,3,0,3,117,58,182,120,49,18,15,35,594
POA6537,9,0,0,0,0,0,0,0,9,7,3,3,0,0,0,0,0,13,10,3,3,0,0,0,0,4,20,4,4,6,6,0,0,0,0,20,11,4,6,0,3,0,0,0,24,4,4,5,4,3,0,0,0,20,3,3,6,3,3,0,0,0,18,5,0,7,7,3,3,0,0,25,0,3,13,8,0,3,0,0,27,4,3,11,13,3,0,0,0,34,3,3,3,3,3,0,0,3,18,0,0,3,0,3,3,0,0,9,0,3,3,3,3,0,0,0,12,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,60,33,69,50,27,9,0,7,255
POA6556,82,0,0,0,0,0,0,5,87,38,5,3,0,0,3,0,0,49,10,11,7,5,0,0,0,3,36,13,10,16,7,0,0,0,0,46,16,4,21,18,4,0,0,3,66,19,7,28,21,10,3,0,0,88,12,15,24,20,9,3,0,11,94,12,15,39,14,10,3,0,0,93,0,6,19,18,5,3,0,3,54,5,6,24,19,5,0,0,0,59,0,3,13,6,8,0,0,3,33,0,0,7,4,9,0,0,5,25,0,0,6,6,10,0,0,0,22,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,4,0,7,207,82,217,138,70,15,4,33,766
POA6558,22,0,0,0,0,0,0,5,27,10,0,4,0,0,0,0,0,14,8,3,3,0,0,0,0,0,14,0,6,3,0,0,0,0,4,13,9,4,11,8,3,0,0,4,39,10,7,13,5,4,0,0,3,42,6,4,11,5,5,3,0,0,34,4,6,12,7,5,0,0,3,37,5,3,14,3,3,0,0,3,31,0,0,12,7,0,4,0,4,27,0,0,9,5,0,0,0,0,14,0,0,3,7,3,3,0,0,16,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,3,0,9,0,3,0,0,0,0,0,0,3,74,36,98,47,26,10,3,29,323
POA6560,35,0,0,0,0,0,0,5,40,18,3,0,0,0,0,0,3,24,10,4,11,4,0,0,0,0,29,7,5,14,6,7,0,0,0,39,7,9,17,11,3,3,0,3,53,7,5,19,11,5,3,6,6,62,10,6,19,12,9,0,0,0,56,7,4,16,15,5,5,0,4,56,6,0,9,14,0,0,0,7,36,0,4,18,6,5,0,0,0,33,0,3,7,7,10,0,0,0,27,3,0,3,7,4,3,5,0,25,0,3,0,5,0,3,0,4,15,0,0,0,0,0,3,0,5,8,0,0,0,0,0,0,0,0,0,110,46,133,98,48,20,11,37,503
POA6562,13,0,0,0,0,0,0,4,17,10,4,0,0,0,0,0,0,14,8,9,4,3,0,0,0,3,27,12,5,13,4,0,0,0,4,38,9,4,17,6,0,0,0,0,36,9,8,13,8,5,0,5,0,48,0,7,11,12,4,0,0,0,34,3,7,19,10,5,0,0,3,47,9,0,19,17,5,6,0,3,59,3,0,29,18,11,0,0,3,64,0,4,21,7,4,0,0,3,39,3,3,4,8,0,0,3,0,21,3,0,0,0,4,0,0,0,7,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,82,51,154,96,38,6,8,23,458
POA6564,7,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,7,0,0,6,3,0,0,0,0,9,3,4,6,0,0,0,0,0,13,0,0,6,0,0,0,0,0,6,4,0,8,3,3,0,0,0,18,3,0,6,0,3,0,3,0,15,5,0,5,5,3,0,0,0,18,3,0,4,0,0,0,0,8,15,0,0,7,4,3,0,0,0,14,0,0,0,4,3,0,0,0,7,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,48,22,19,0,3,8,139
POA6566,72,0,0,0,0,0,0,4,76,36,14,9,3,0,0,0,3,65,22,16,14,4,0,3,3,0,62,10,6,14,8,5,4,0,3,50,14,14,27,15,4,0,0,10,84,10,15,38,22,11,4,4,4,108,18,14,36,39,7,6,0,12,132,15,17,42,37,12,9,3,15,150,17,10,58,34,16,9,6,8,158,16,18,45,42,18,6,3,7,155,6,13,35,19,10,3,3,3,92,8,3,14,15,12,12,4,3,71,6,3,6,3,9,3,3,4,37,0,0,6,3,7,3,3,0,22,3,0,0,0,6,0,3,3,15,253,143,344,244,117,62,35,79,1277
POA6567,7,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,3,0,3,3,0,0,0,0,9,3,7,6,3,3,3,0,0,25,8,0,5,3,0,0,0,0,16,3,0,5,6,3,0,0,3,20,3,0,8,4,0,0,0,0,15,3,0,7,8,3,0,0,3,24,0,3,7,3,0,0,0,0,13,0,0,4,0,3,3,0,0,10,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,13,45,36,12,6,0,9,159
POA6568,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,3,4,3,0,0,0,10,3,0,3,0,3,0,0,0,9,0,0,3,5,0,3,0,0,11,0,0,6,5,0,0,0,0,11,0,0,3,5,0,0,0,0,8,0,0,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,3,30,22,9,3,0,0,79
POA6569,4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,6,6,3,3,3,0,0,0,0,15,0,4,3,3,0,0,0,0,10,4,0,6,3,0,0,0,0,13,0,0,3,3,0,5,0,0,11,0,0,4,0,0,0,0,0,4,0,0,9,4,4,0,0,0,17,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,5,9,0,0,3,0,0,0,3,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,20,7,37,27,4,5,3,5,108
POA6575,6,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,8,3,3,4,3,0,0,0,0,13,0,0,0,5,0,0,0,0,5,3,0,4,4,3,0,0,0,14,4,0,0,4,0,0,0,0,8,0,0,3,3,0,0,0,0,6,0,0,0,4,0,0,0,0,4,0,3,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,11,31,9,0,3,0,82
POA6603,11,0,0,0,0,0,0,3,14,9,6,3,0,0,0,0,4,22,13,9,11,6,0,0,0,4,43,9,5,13,7,5,0,0,3,42,5,5,12,5,0,4,0,0,31,7,0,11,13,3,3,0,0,37,3,4,17,12,7,0,0,0,43,4,0,16,11,6,0,3,0,40,3,3,10,11,11,3,0,0,41,0,3,9,12,3,0,3,0,30,3,0,3,3,5,0,3,0,17,3,0,3,3,3,3,3,0,18,0,0,0,7,0,0,3,0,10,0,0,0,3,3,3,3,3,15,4,0,4,4,0,3,0,0,15,74,35,112,97,46,19,18,17,418
POA6606,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,8,4,0,0,6,0,0,0,0,10,3,6,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,6,0,6,3,5,0,0,0,0,14,3,3,3,3,3,0,0,3,18,0,0,6,4,0,0,0,0,10,0,0,3,6,0,3,0,0,12,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,3,0,9,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,24,33,7,6,3,3,112
POA6608,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,8,3,0,3,0,0,0,0,0,6,3,0,3,4,3,0,0,0,13,0,0,3,8,3,0,0,0,14,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,6,0,0,3,0,3,3,0,0,9,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,19,31,12,6,0,0,86
POA6609,14,0,0,0,0,0,0,0,14,21,0,0,0,0,0,0,4,25,18,6,3,0,3,0,0,0,30,6,5,4,0,0,0,0,0,15,0,0,5,3,0,4,0,0,12,0,0,3,8,0,0,0,0,11,0,0,7,5,5,0,5,0,22,0,0,11,0,0,0,5,0,16,0,0,5,6,0,0,4,0,15,3,0,3,4,0,0,3,0,13,0,0,0,7,0,0,0,4,11,0,5,3,0,3,0,0,0,11,0,0,0,0,4,0,0,3,7,0,0,0,0,6,0,0,0,6,3,0,3,0,3,3,3,0,15,65,16,47,33,24,7,20,11,223
POA6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,12,0,0,4,0,0,0,3,0,7,0,0,0,5,3,0,0,0,8,0,4,3,4,0,0,0,0,11,0,0,0,7,0,0,0,0,7,0,0,0,3,3,0,0,0,6,0,0,4,5,0,0,0,3,12,0,3,0,3,0,3,0,0,9,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,14,40,6,3,3,3,81
