POA_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA6532,..,4,120,233,271,251,185,59,12,1139,..,35,78,53,46,31,21,4,0,268,..,0,4,3,21,5,3,0,3,47,637,..,..,..,..,..,..,..,..,637,..,121,..,..,..,..,..,..,..,121,..,116,41,11,4,0,0,0,0,179,..,19,6,0,3,5,0,3,5,45,..,4,0,6,3,3,0,0,0,18,..,10,4,3,5,4,0,0,0,32,..,6,20,33,59,45,40,30,3,243,17,11,8,7,11,13,8,0,0,74,646,320,289,357,424,362,262,100,21,2781,..,13,166,285,310,258,151,42,5,1229,..,54,97,55,61,30,13,3,0,305,..,4,29,34,36,15,3,3,0,131,649,..,..,..,..,..,..,..,..,649,..,119,..,..,..,..,..,..,..,119,..,67,13,7,3,4,0,0,0,96,..,11,3,0,0,10,9,3,5,47,..,7,0,3,0,3,0,0,0,17
POA6535,..,0,16,33,44,83,72,32,8,294,..,7,14,20,17,19,5,0,0,77,..,0,0,0,5,3,0,0,0,9,118,..,..,..,..,..,..,..,..,118,..,11,..,..,..,..,..,..,..,11,..,19,12,6,5,4,0,0,0,52,..,8,0,0,0,0,3,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,5,7,5,0,0,24,..,6,4,6,19,29,22,17,0,104,3,0,0,0,3,7,4,5,0,21,120,53,60,70,100,152,116,52,10,728,..,0,22,35,64,84,63,19,3,293,..,13,21,15,12,17,7,0,0,83,..,0,3,3,6,4,0,3,3,24,112,..,..,..,..,..,..,..,..,112,..,14,..,..,..,..,..,..,..,14,..,11,0,3,0,0,0,0,0,15,..,0,0,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0
POA6536,..,3,6,26,43,56,84,23,5,252,..,0,13,13,21,21,3,0,0,74,..,0,0,0,0,3,0,0,0,8,94,..,..,..,..,..,..,..,..,94,..,23,..,..,..,..,..,..,..,23,..,14,11,0,0,0,0,0,0,32,..,8,0,0,0,4,0,0,0,11,..,0,0,0,0,3,0,0,0,6,..,4,0,0,0,0,0,0,0,7,..,4,7,6,18,43,21,12,5,122,3,4,0,9,3,5,13,0,0,34,96,58,44,47,101,141,121,36,10,655,..,0,14,36,51,66,64,17,3,259,..,10,15,16,26,14,7,0,0,85,..,0,3,17,8,4,4,0,0,40,101,..,..,..,..,..,..,..,..,101,..,16,..,..,..,..,..,..,..,16,..,16,3,3,3,0,0,0,0,17,..,0,0,0,0,0,4,0,0,8,..,3,0,0,0,0,0,0,0,5
POA6537,..,0,16,29,18,28,31,12,0,135,..,3,10,6,7,6,7,3,0,53,..,0,0,0,0,0,0,0,0,7,75,..,..,..,..,..,..,..,..,75,..,5,..,..,..,..,..,..,..,5,..,8,0,0,0,0,0,0,0,11,..,0,3,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,4,3,0,6,0,0,0,13,..,3,9,3,14,23,24,4,3,90,0,0,0,8,5,0,3,0,0,24,78,20,45,56,46,73,67,15,4,414,..,0,22,36,22,34,23,4,0,136,..,6,20,7,6,11,6,0,0,60,..,0,3,3,0,0,0,0,0,13,72,..,..,..,..,..,..,..,..,72,..,0,..,..,..,..,..,..,..,0,..,8,0,0,0,0,0,0,0,11,..,5,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3
POA6556,..,0,30,49,104,92,68,21,6,371,..,4,15,15,18,8,6,3,0,65,..,0,0,0,3,8,0,0,0,12,204,..,..,..,..,..,..,..,..,204,..,58,..,..,..,..,..,..,..,58,..,64,22,8,0,0,0,0,0,97,..,3,3,0,0,0,3,0,0,14,..,0,8,4,3,0,0,0,0,13,..,0,3,3,8,12,0,0,0,21,..,3,3,13,21,20,12,3,3,71,3,3,3,5,5,0,0,0,0,18,204,128,86,89,158,148,87,24,12,943,..,0,42,72,114,95,54,20,0,401,..,3,16,17,22,8,3,0,0,69,..,4,10,13,23,9,7,3,3,72,155,..,..,..,..,..,..,..,..,155,..,55,..,..,..,..,..,..,..,55,..,30,10,5,4,0,0,0,0,52,..,0,0,0,0,3,0,7,5,18,..,0,3,0,0,0,0,0,0,10
POA6558,..,0,5,29,42,33,27,7,0,145,..,0,0,4,5,9,3,0,0,27,..,0,0,0,7,0,0,0,0,9,73,..,..,..,..,..,..,..,..,73,..,9,..,..,..,..,..,..,..,9,..,18,14,3,0,0,0,0,0,32,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,3,7,0,7,8,6,3,0,33,0,3,3,0,0,0,0,0,0,7,73,34,30,41,61,47,40,14,0,340,..,3,13,34,50,37,23,4,0,152,..,3,3,8,8,3,0,0,0,26,..,0,3,10,3,3,0,0,0,25,67,..,..,..,..,..,..,..,..,67,..,18,..,..,..,..,..,..,..,18,..,9,4,4,0,0,0,0,0,14,..,0,0,0,0,0,3,0,0,5,..,0,0,0,0,0,0,0,0,0
POA6560,..,0,15,29,43,50,38,17,0,192,..,0,15,10,15,12,3,0,0,61,..,0,0,0,3,4,3,3,0,14,109,..,..,..,..,..,..,..,..,109,..,21,..,..,..,..,..,..,..,21,..,45,16,7,0,3,0,0,0,70,..,0,0,0,0,6,0,0,0,10,..,0,0,3,0,0,0,0,0,10,..,3,0,3,3,5,3,0,0,13,..,4,7,11,17,10,12,10,0,63,3,0,0,0,3,0,0,0,0,17,111,82,49,65,84,86,62,32,3,577,..,0,25,32,52,52,34,13,0,203,..,9,22,14,20,10,0,0,0,75,..,4,9,17,9,4,3,4,0,54,105,..,..,..,..,..,..,..,..,105,..,30,..,..,..,..,..,..,..,30,..,25,10,5,0,0,0,0,0,39,..,0,0,0,0,0,3,0,0,7,..,5,0,0,3,0,0,0,0,12
POA6562,..,0,15,29,39,51,68,25,0,232,..,3,14,12,16,18,4,0,0,66,..,0,0,0,0,3,0,0,0,7,129,..,..,..,..,..,..,..,..,129,..,13,..,..,..,..,..,..,..,13,..,24,10,6,3,0,0,0,0,43,..,0,0,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,3,3,0,0,11,..,0,7,5,11,8,14,3,0,55,0,0,3,0,3,0,0,0,0,11,133,52,46,60,77,95,84,30,0,583,..,0,26,42,41,63,62,4,0,235,..,3,16,16,20,12,4,0,0,67,..,0,4,3,13,9,3,0,3,32,89,..,..,..,..,..,..,..,..,89,..,19,..,..,..,..,..,..,..,19,..,14,10,0,0,0,0,0,0,24,..,3,0,0,3,3,0,6,3,19,..,0,3,0,0,0,0,0,0,5
POA6564,..,0,8,3,10,12,11,10,0,52,..,0,3,3,4,8,0,0,0,20,..,0,0,0,0,0,0,0,0,3,25,..,..,..,..,..,..,..,..,25,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,6,..,0,0,3,0,3,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,3,0,8,8,5,3,0,23,0,0,0,0,0,0,0,0,0,6,25,12,16,15,22,34,17,16,3,157,..,0,10,4,13,20,6,5,0,56,..,3,8,3,7,8,9,0,0,28,..,0,0,5,0,5,0,0,0,10,22,..,..,..,..,..,..,..,..,22,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3
POA6566,..,0,29,55,115,162,173,65,6,612,..,10,20,19,21,31,26,4,0,126,..,0,0,3,6,5,0,0,0,23,231,..,..,..,..,..,..,..,..,231,..,40,..,..,..,..,..,..,..,40,..,45,22,6,7,3,3,0,0,86,..,6,0,0,8,3,0,3,0,26,..,5,0,0,3,0,0,0,0,14,..,0,0,9,4,9,5,0,0,27,..,3,5,12,25,43,56,33,5,186,3,11,0,4,4,9,11,4,0,44,237,119,78,114,202,267,278,104,11,1414,..,0,47,82,158,179,154,38,0,651,..,11,33,14,24,32,12,0,0,135,..,3,20,23,24,10,0,10,6,94,210,..,..,..,..,..,..,..,..,210,..,38,..,..,..,..,..,..,..,38,..,29,11,3,3,4,0,0,0,54,..,3,0,0,4,0,6,3,4,21,..,6,0,0,0,0,0,0,0,7
POA6567,..,0,0,4,14,23,34,8,0,86,..,3,3,6,4,3,3,0,0,22,..,0,0,0,0,0,0,0,0,0,23,..,..,..,..,..,..,..,..,23,..,3,..,..,..,..,..,..,..,3,..,6,0,4,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,3,3,4,8,4,0,25,0,0,0,0,4,0,0,0,0,3,29,12,6,21,30,36,42,12,0,188,..,0,0,14,27,25,24,6,0,88,..,0,8,0,10,3,0,0,0,27,..,0,3,0,4,0,0,0,0,6,20,..,..,..,..,..,..,..,..,20,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA6568,..,0,4,3,23,6,6,3,0,49,..,3,0,3,3,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,8,..,..,..,..,..,..,..,8,..,13,6,0,4,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,8,0,0,0,13,0,0,0,0,0,0,0,0,0,3,14,16,8,9,31,22,13,3,0,113,..,0,0,13,16,5,11,0,0,51,..,3,3,4,3,0,0,0,0,11,..,0,0,0,4,0,0,0,0,6,11,..,..,..,..,..,..,..,..,11,..,6,..,..,..,..,..,..,..,6,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA6569,..,0,3,3,7,11,9,6,0,41,..,0,8,4,3,3,0,0,0,14,..,0,0,0,3,0,0,0,0,3,27,..,..,..,..,..,..,..,..,27,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,4,3,4,8,0,0,0,27,0,0,0,0,0,3,0,0,0,3,27,12,18,15,20,22,9,7,0,133,..,0,7,4,12,10,4,3,0,43,..,4,7,3,0,0,0,0,0,17,..,0,0,3,0,0,0,0,0,5,29,..,..,..,..,..,..,..,..,29,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6571,..,0,3,0,8,7,3,0,0,17,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,4,0,0,33,..,0,0,6,3,3,3,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6572,..,0,3,0,3,7,3,0,0,18,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,3,0,8,9,3,0,0,29,..,0,0,3,3,6,3,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6574,..,0,0,6,4,0,3,0,0,17,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,6,13,4,3,0,0,35,..,0,0,7,4,0,0,0,0,12,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6575,..,0,0,11,10,8,4,3,0,28,..,0,0,3,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,23,..,..,..,..,..,..,..,..,23,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,3,0,0,0,9,0,3,0,0,0,0,0,0,0,3,24,8,3,13,11,7,6,3,0,70,..,0,0,8,10,5,3,0,0,24,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6603,..,0,27,38,33,54,34,10,3,198,..,4,17,13,7,4,0,0,0,50,..,0,0,0,6,0,0,0,0,7,127,..,..,..,..,..,..,..,..,127,..,9,..,..,..,..,..,..,..,9,..,20,5,0,4,0,0,0,0,29,..,3,0,0,0,0,3,0,0,7,..,0,0,0,0,0,0,0,0,3,..,8,4,0,0,6,3,0,0,17,..,6,14,14,13,18,14,4,3,92,0,3,0,3,4,0,3,0,0,19,127,48,70,72,66,83,59,20,7,549,..,0,31,35,44,50,26,5,0,199,..,3,18,20,5,3,0,0,0,49,..,0,8,10,4,3,0,0,0,32,112,..,..,..,..,..,..,..,..,112,..,8,..,..,..,..,..,..,..,8,..,5,0,0,0,0,0,0,0,6,..,4,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3
POA6605,..,0,0,5,3,3,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,8,3,3,5,3,7,0,0,0,26,..,0,0,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6606,..,0,0,5,8,4,5,3,0,27,..,0,4,0,0,0,0,0,0,6,..,0,0,0,4,0,0,0,0,4,12,..,..,..,..,..,..,..,..,12,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,7,6,4,5,0,22,0,0,0,0,3,0,0,0,0,7,12,10,8,6,24,16,16,6,0,94,..,0,0,3,9,7,4,5,0,28,..,0,6,3,0,0,0,0,0,11,..,0,0,0,3,0,0,0,0,7,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6608,..,0,3,3,8,8,3,3,0,23,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,13,6,3,10,9,8,10,3,0,67,..,0,7,5,3,8,0,0,0,22,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6609,..,0,32,33,28,34,10,9,0,160,..,0,17,7,3,8,0,0,0,28,..,0,0,0,0,4,0,0,0,3,80,..,..,..,..,..,..,..,..,80,..,12,..,..,..,..,..,..,..,12,..,13,3,0,0,0,0,0,0,21,..,4,0,0,3,0,0,0,0,11,..,0,0,3,0,0,0,0,0,3,..,3,7,4,0,0,0,0,0,17,..,5,7,3,12,11,7,5,0,51,0,3,0,0,0,0,0,0,0,10,83,40,76,55,47,56,25,20,3,397,..,8,37,28,30,26,12,10,0,156,..,7,16,4,3,3,0,0,0,35,..,0,0,0,3,0,0,0,0,6,62,..,..,..,..,..,..,..,..,62,..,3,..,..,..,..,..,..,..,3,..,18,3,0,0,0,0,0,0,24,..,0,0,0,0,4,0,0,4,7,..,0,0,0,0,0,0,0,0,0
POA6612,..,0,7,8,8,9,6,3,4,36,..,0,0,0,0,4,0,0,0,5,..,0,0,0,0,0,0,0,0,0,22,..,..,..,..,..,..,..,..,22,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,6,6,0,0,22,0,0,3,0,0,0,0,0,0,5,20,3,10,14,5,20,9,3,4,89,..,0,6,12,6,5,0,4,0,33,..,0,0,0,3,3,0,0,0,8,..,0,0,0,0,0,0,0,0,0,20,..,..,..,..,..,..,..,..,20,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6613,..,0,0,5,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,3,5,0,9,0,0,0,28,..,0,4,3,3,3,0,0,3,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6614,..,0,0,0,0,3,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,13,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6616,..,0,0,3,0,0,0,0,0,10,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,7,4,3,3,5,3,7,0,0,27,..,0,0,0,5,0,0,0,0,11,..,0,0,3,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,3,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6620,..,0,10,5,12,20,4,0,0,56,..,0,4,0,0,7,0,0,0,15,..,0,0,0,0,0,0,0,0,0,31,..,..,..,..,..,..,..,..,31,..,3,..,..,..,..,..,..,..,3,..,4,4,0,0,0,0,0,0,5,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,4,3,0,3,5,13,0,0,25,0,0,0,0,0,0,0,0,0,3,30,15,23,7,17,30,11,3,3,151,..,0,12,14,14,16,4,4,0,57,..,0,8,3,3,0,0,0,0,10,..,0,0,0,0,0,0,3,0,4,32,..,..,..,..,..,..,..,..,32,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6623,..,0,8,10,22,27,11,10,5,89,..,6,9,4,4,7,0,0,0,26,..,3,0,4,0,0,0,0,0,5,73,..,..,..,..,..,..,..,..,73,..,9,..,..,..,..,..,..,..,9,..,9,7,0,3,0,0,0,0,18,..,0,3,0,0,0,0,0,0,8,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,3,0,0,3,..,0,4,4,11,13,5,8,0,41,0,3,4,0,0,0,3,0,0,11,73,37,26,29,37,45,25,17,8,292,..,0,9,12,21,24,15,10,3,91,..,4,11,5,3,5,0,0,0,31,..,0,4,7,4,0,0,3,0,20,59,..,..,..,..,..,..,..,..,59,..,9,..,..,..,..,..,..,..,9,..,7,4,0,0,0,0,0,0,9,..,0,4,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3
