region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6405,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,26,5,23,18,25,21,7,0,0,125,0,0,16,17,33,23,15,3,3,110,0,0,9,6,6,10,0,0,0,31,0,0,0,4,0,0,0,0,0,4,52,0,0,0,0,0,0,0,0,52,0,5,0,0,0,0,0,0,0,5,0,3,3,3,3,0,0,0,0,12,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,3,3,6,7,4,5,0,28,0,0,0,0,0,0,0,0,0,0,52,12,34,33,48,43,19,8,3,252
POA6407,0,0,0,0,0,5,0,0,0,5,0,7,5,0,0,11,4,9,5,41,0,0,0,4,6,4,7,0,0,21,87,31,60,54,54,62,38,22,10,418,0,6,54,63,81,78,53,40,10,385,0,3,21,13,10,0,4,0,0,51,0,0,6,8,8,3,0,0,0,25,175,0,0,0,0,0,0,0,0,175,0,13,0,0,0,0,0,0,0,13,0,32,12,0,0,3,0,0,0,47,0,4,0,0,3,0,0,0,0,7,0,3,0,3,0,3,0,0,0,9,0,3,6,3,0,5,3,0,0,20,0,15,11,13,11,19,12,12,8,101,0,5,0,4,6,10,7,0,0,32,175,84,110,107,119,121,79,52,18,865
POA6409,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,7,0,10,0,0,0,0,0,3,0,0,0,3,46,10,21,21,21,24,11,10,0,164,0,0,19,31,44,22,20,6,5,147,0,4,4,3,11,0,0,0,0,22,0,0,4,4,5,0,0,0,0,13,93,0,0,0,0,0,0,0,0,93,0,6,0,0,0,0,0,0,0,6,0,5,4,0,0,0,0,0,0,9,0,6,0,3,0,0,0,3,0,12,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,6,0,0,0,12,0,4,3,3,7,7,5,11,0,40,0,0,0,0,0,3,3,3,0,9,93,28,34,44,70,41,28,23,5,366
POA6410,0,3,0,0,0,0,3,0,0,6,0,0,4,3,5,10,17,17,11,67,3,6,3,3,5,0,3,3,0,26,111,48,58,66,81,65,55,43,15,542,0,3,33,68,100,100,77,38,0,419,0,19,39,20,18,6,3,0,0,105,0,3,7,10,9,4,0,0,4,37,253,0,0,0,0,0,0,0,0,253,0,19,0,0,0,0,0,0,0,19,0,24,7,6,3,0,0,0,0,40,0,11,3,0,3,0,4,4,0,25,0,0,3,3,3,0,0,0,0,9,0,3,3,0,3,0,3,0,0,12,0,0,9,8,12,25,29,25,14,122,7,6,3,6,9,5,6,3,0,45,260,88,107,121,160,140,122,70,18,1086
POA6413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,3,16,5,4,10,11,15,8,0,0,69,0,0,7,15,20,29,14,4,3,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,0,0,5,0,5,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,3,0,0,0,0,0,0,0,0,3,27,10,10,15,24,36,14,4,3,143
POA6415,0,14,3,3,3,3,0,0,0,26,0,12,13,13,17,30,32,24,12,153,9,7,10,4,4,3,3,4,0,44,277,146,165,179,167,136,85,58,16,1229,0,20,143,199,231,175,92,65,10,935,0,53,80,38,24,12,13,3,4,227,0,6,17,35,27,9,0,3,0,97,553,0,0,0,0,0,0,0,0,553,0,61,0,0,0,0,0,0,0,61,0,66,15,10,0,0,3,0,0,94,0,16,7,6,4,5,3,6,0,47,0,10,0,0,0,0,0,0,0,10,0,21,14,6,7,10,0,0,0,58,0,36,37,41,46,67,59,42,12,340,16,24,19,11,9,10,6,4,0,99,569,313,332,346,348,288,176,123,26,2521
POA6418,0,3,0,0,0,0,3,3,0,9,0,6,0,0,0,0,12,13,10,41,3,0,3,0,3,3,0,0,0,12,74,23,34,38,34,54,40,24,10,331,0,6,38,54,51,86,39,18,4,296,0,3,11,7,10,10,3,0,0,44,0,3,3,8,4,5,3,0,0,26,147,0,0,0,0,0,0,0,0,147,0,12,0,0,0,0,0,0,0,12,0,12,6,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,9,0,10,7,4,9,10,23,17,10,90,6,3,3,3,3,3,0,3,0,24,153,55,68,76,77,117,71,41,14,672
POA6421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,29,0,6,20,18,19,10,3,0,105,0,0,6,31,26,26,20,3,0,112,0,3,0,7,0,6,0,0,0,16,0,0,0,3,0,0,0,0,0,3,63,0,0,0,0,0,0,0,0,63,0,4,0,0,0,0,0,0,0,4,0,3,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,15,0,0,0,0,3,0,0,0,0,3,63,10,10,44,35,38,26,3,0,229
POA6423,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,8,0,0,0,3,0,0,0,0,0,3,20,7,15,19,19,9,10,4,0,103,0,0,18,21,29,14,9,5,3,99,0,3,7,0,3,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,7,0,0,4,0,4,6,10,4,0,28,3,3,0,3,0,3,3,0,0,15,47,10,29,31,39,29,22,9,3,219
POA6425,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,15,6,8,7,19,8,0,0,3,66,0,0,8,13,31,20,4,0,0,76,0,0,5,0,3,0,3,0,0,11,0,0,0,3,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,4,3,17,0,0,0,0,0,5,0,0,0,5,32,9,13,16,38,25,10,4,3,150
POA6426,0,3,3,0,3,3,0,0,0,12,0,3,4,4,8,7,7,0,0,33,0,0,3,3,0,3,3,0,0,12,109,38,49,78,50,58,32,9,0,423,0,0,40,81,71,86,33,21,0,332,0,31,25,22,14,0,3,0,0,95,0,0,5,18,5,8,3,0,0,39,234,0,0,0,0,0,0,0,0,234,0,7,0,0,0,0,0,0,0,7,0,21,10,5,3,0,0,0,0,39,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,3,15,0,6,7,16,28,24,18,12,5,116,0,3,6,6,4,3,6,0,0,28,234,74,96,148,128,127,63,33,8,911
POA6429,0,0,3,0,3,3,0,0,0,9,0,3,3,7,5,13,5,3,0,39,5,5,3,4,3,0,3,3,0,26,120,59,64,68,72,83,21,12,0,499,0,7,28,52,79,83,33,5,3,290,0,15,34,37,17,16,4,0,0,123,0,4,14,10,16,11,3,6,0,64,217,0,0,0,0,0,0,0,0,217,0,27,0,0,0,0,0,0,0,27,0,53,6,7,4,3,0,0,0,73,0,6,7,0,6,0,0,0,0,19,0,6,3,6,4,6,0,0,0,25,0,0,3,3,3,3,0,0,0,12,0,6,6,13,29,44,27,9,0,134,9,10,8,7,9,6,6,3,0,58,226,134,109,135,167,172,73,23,3,1042
POA6430,0,105,69,33,22,24,6,3,0,262,0,53,111,66,97,134,88,65,31,645,56,54,65,27,36,26,9,0,4,277,2408,1381,1694,1642,1322,762,281,152,55,9697,0,104,1348,2010,1755,989,326,101,20,6653,0,518,952,521,298,95,26,6,0,2416,0,53,150,201,158,60,25,27,10,684,4735,0,0,0,0,0,0,0,0,4735,0,591,0,0,0,0,0,0,0,591,0,768,156,45,41,18,3,0,0,1031,0,162,83,41,52,47,17,15,7,424,0,110,77,42,16,15,4,0,0,264,0,272,248,82,73,61,20,8,0,764,0,147,303,256,290,286,175,104,38,1599,114,120,121,66,61,43,20,8,4,557,4849,2845,3438,3264,2744,1614,616,269,79,19718
POA6431,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,4,0,0,15,6,5,7,3,0,6,0,0,0,27,74,60,65,36,41,25,13,6,0,320,0,16,50,34,20,23,7,3,0,153,0,0,5,7,8,4,0,0,0,24,0,14,15,9,6,0,5,3,0,52,150,0,0,0,0,0,0,0,0,150,0,7,0,0,0,0,0,0,0,7,0,27,6,6,8,0,0,0,0,47,0,30,19,8,14,7,3,6,0,87,0,0,0,3,0,3,0,0,0,6,0,3,5,0,0,0,0,0,0,8,0,4,7,6,7,10,4,3,0,41,6,8,10,6,6,6,3,0,0,45,156,109,117,79,69,53,22,15,0,620
POA6432,0,24,24,4,11,8,6,4,0,81,0,16,24,29,41,48,24,17,4,203,18,20,18,11,18,6,0,4,0,95,754,495,539,477,420,283,117,47,15,3147,0,56,383,445,424,322,148,33,5,1816,0,204,333,214,153,59,6,0,0,969,0,23,68,100,68,30,16,8,6,319,1522,0,0,0,0,0,0,0,0,1522,0,162,0,0,0,0,0,0,0,162,0,294,45,18,18,5,0,0,0,380,0,51,31,15,25,32,13,7,0,174,0,45,21,16,13,7,4,0,0,106,0,71,72,29,26,17,13,9,0,237,0,45,97,97,133,136,53,22,7,590,46,45,41,30,31,12,0,7,0,212,1568,996,1091,964,891,620,253,86,18,6487
POA6434,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,17,14,13,6,0,3,0,0,76,0,3,0,0,3,0,0,0,0,6,0,0,8,7,6,0,0,0,0,21,0,3,4,0,6,0,3,0,0,16,37,0,0,0,0,0,0,0,0,37,0,3,0,0,0,0,0,0,0,3,0,10,0,3,0,0,0,0,0,13,0,3,10,10,3,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,37,25,22,24,18,3,6,0,0,135
POA6436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,0,13,17,9,4,12,13,7,3,3,0,68,0,0,0,6,11,9,3,0,0,29,0,0,0,3,9,0,3,0,0,15,0,5,0,6,0,0,0,0,0,11,29,0,0,0,0,0,0,0,0,29,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,11,3,4,0,18,3,3,4,3,3,0,3,0,0,19,32,12,4,18,26,27,15,7,0,141
POA6437,0,3,0,0,0,0,0,0,0,3,0,3,3,4,3,0,0,0,0,13,7,0,3,0,0,0,0,0,0,10,102,17,60,48,27,11,0,0,0,265,0,3,67,72,50,26,6,0,0,224,0,8,25,6,0,0,0,0,0,39,0,0,3,3,3,0,0,0,0,9,189,0,0,0,0,0,0,0,0,189,0,4,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,9,7,7,0,0,0,0,26,10,3,8,3,3,0,0,0,0,27,199,27,118,91,63,26,6,0,0,530
POA6438,0,3,0,4,0,0,0,0,0,7,0,6,4,5,9,5,0,0,0,29,7,3,3,3,0,3,0,0,0,19,61,43,48,34,46,28,7,6,0,273,0,3,17,16,30,30,19,0,0,115,0,28,23,19,19,8,0,0,0,97,0,3,8,9,6,0,0,3,0,29,110,0,0,0,0,0,0,0,0,110,0,8,0,0,0,0,0,0,0,8,0,18,7,0,0,0,0,0,0,25,0,3,3,5,3,3,0,3,0,20,0,0,3,0,0,0,0,3,0,6,0,6,5,4,3,3,0,0,0,21,0,10,8,14,14,26,3,3,0,78,7,8,6,3,3,3,0,0,0,30,117,87,80,70,78,73,22,12,0,539
POA6440,0,4,0,0,3,3,0,0,0,10,0,0,6,0,7,7,6,0,0,26,3,0,3,3,3,0,0,0,0,12,46,39,32,39,41,22,15,4,0,238,0,4,8,22,27,14,22,7,0,104,0,19,17,21,11,3,0,0,0,71,0,6,8,4,7,4,0,0,0,29,110,0,0,0,0,0,0,0,0,110,0,8,0,0,0,0,0,0,0,8,0,13,3,3,0,0,0,0,0,19,0,14,3,4,0,3,0,0,0,24,0,0,0,3,0,0,0,0,0,3,0,4,3,0,6,6,0,0,0,19,0,0,10,9,20,15,14,3,0,71,6,4,6,6,9,3,0,3,0,37,116,72,58,72,80,48,36,13,0,495
POA6442,0,7,4,6,3,4,3,0,0,27,0,10,12,14,6,8,4,3,0,57,11,18,9,0,5,4,0,0,0,47,358,161,203,199,131,78,25,9,0,1164,0,19,162,228,159,103,29,11,0,711,0,88,133,92,39,19,6,0,0,377,0,7,19,22,24,8,3,0,0,83,686,0,0,0,0,0,0,0,0,686,0,66,0,0,0,0,0,0,0,66,0,88,15,4,3,0,0,0,0,110,0,5,7,3,0,5,0,0,0,20,0,9,4,0,0,0,0,0,0,13,0,23,10,9,6,7,6,0,0,61,0,23,40,48,34,28,20,7,4,204,22,28,23,7,8,8,0,0,0,96,708,356,413,413,273,178,64,18,4,2427
POA6443,0,0,0,0,3,3,0,0,0,6,0,0,10,3,10,3,13,3,4,46,4,7,0,0,0,3,5,0,0,19,109,41,63,50,58,40,30,7,7,405,0,3,29,55,39,47,37,5,3,218,0,11,35,27,35,7,0,0,0,115,0,11,6,13,6,6,6,4,0,52,193,0,0,0,0,0,0,0,0,193,0,7,0,0,0,0,0,0,0,7,0,21,4,7,0,0,0,0,0,32,0,6,3,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,6,0,3,0,0,7,3,5,0,0,18,0,3,21,12,24,25,29,6,4,124,7,10,7,4,6,7,5,3,0,49,200,78,108,118,117,95,82,18,7,823
POA6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,0,8,10,15,8,7,0,0,68,0,0,11,22,17,11,16,0,0,77,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,5,0,0,0,15,0,3,0,0,0,0,0,0,0,3,40,11,22,22,25,16,16,0,0,152
POA6447,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,9,3,0,0,0,0,0,0,0,0,3,63,13,24,46,24,13,10,3,0,196,0,0,30,70,50,24,16,6,3,199,0,0,10,14,4,0,0,0,0,28,0,0,0,4,3,3,0,0,0,10,131,0,0,0,0,0,0,0,0,131,0,22,0,0,0,0,0,0,0,22,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,4,3,6,0,0,26,6,4,0,0,4,0,0,0,0,14,137,46,47,88,65,30,22,6,3,444
POA6448,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,40,12,13,25,31,20,12,0,0,153,0,0,10,30,51,25,20,6,0,142,0,3,6,6,3,6,0,0,0,24,0,0,3,3,3,3,0,0,0,12,76,0,0,0,0,0,0,0,0,76,0,8,0,0,0,0,0,0,0,8,0,7,3,3,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,3,0,0,0,9,0,0,0,6,6,11,3,0,0,26,0,0,3,0,0,0,0,3,0,6,76,21,28,51,63,48,26,9,0,322
POA6450,0,40,20,4,7,5,5,0,0,81,0,33,37,31,60,103,126,111,55,556,30,48,26,14,26,26,24,16,5,215,1246,695,639,806,827,604,443,276,84,5620,0,50,493,923,1005,807,526,257,38,4099,0,183,333,266,178,93,33,6,0,1092,0,40,80,137,132,26,18,27,14,474,2434,0,0,0,0,0,0,0,0,2434,0,394,0,0,0,0,0,0,0,394,0,374,64,39,27,17,3,0,0,524,0,58,21,22,12,17,13,14,3,160,0,37,14,8,14,0,3,0,0,76,0,78,46,16,23,19,16,4,0,202,0,61,99,124,177,203,221,163,70,1118,68,76,56,43,49,51,44,20,8,415,2502,1351,1206,1578,1617,1233,877,491,133,10988
POA6460,0,0,0,0,0,5,0,0,0,5,0,4,3,0,11,17,9,4,0,48,0,0,0,0,0,0,3,6,3,12,98,38,52,63,68,64,49,13,6,451,0,0,45,77,83,79,65,18,3,370,0,10,25,24,16,6,3,0,0,84,0,0,5,7,7,6,3,0,0,28,213,0,0,0,0,0,0,0,0,213,0,15,0,0,0,0,0,0,0,15,0,18,6,3,0,0,0,0,0,27,0,5,3,0,0,3,3,0,0,14,0,3,0,0,0,0,0,0,0,3,0,4,0,0,5,5,0,0,3,17,0,9,10,8,17,31,16,18,0,109,3,0,0,4,3,4,3,6,3,26,216,64,94,123,131,134,93,42,9,906
POA6461,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,3,0,8,6,31,3,0,3,0,0,0,0,0,0,6,41,9,29,24,16,35,11,15,9,189,0,0,19,26,17,41,28,11,6,148,0,6,13,5,0,3,0,0,0,27,0,0,4,3,0,3,0,4,0,14,76,0,0,0,0,0,0,0,0,76,0,6,0,0,0,0,0,0,0,6,0,3,3,0,0,3,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,3,5,10,10,10,8,9,58,3,0,3,0,0,3,0,0,0,9,79,21,48,42,27,63,38,23,15,356
POA6462,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,29,3,15,18,20,24,13,7,3,132,0,0,17,28,32,43,19,9,6,154,0,0,5,6,4,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,74,0,0,0,0,0,0,0,0,74,0,6,0,0,0,0,0,0,0,6,0,4,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,6,3,3,3,3,3,0,24,0,0,0,3,0,0,0,0,0,3,74,13,33,46,39,49,22,12,6,294
POA6468,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,6,0,0,3,0,0,3,0,0,0,6,22,13,16,12,17,7,10,0,3,100,0,3,21,14,25,10,12,0,3,88,0,3,5,5,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,43,0,6,0,0,0,0,0,0,0,6,0,10,5,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,6,3,3,0,3,15,0,0,6,0,0,3,0,0,0,9,43,22,40,26,38,16,15,0,6,206
POA6472,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,3,10,18,18,8,3,3,0,76,0,0,8,31,18,12,7,6,0,82,0,3,6,3,3,0,0,0,0,15,0,0,4,0,0,0,0,0,0,4,42,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,6,0,4,5,0,0,0,15,0,0,0,0,6,0,0,0,0,6,42,8,27,34,31,21,7,6,0,176
POA6475,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,4,3,3,0,16,0,0,3,0,0,0,0,3,0,6,48,9,29,20,30,30,14,13,3,196,0,0,25,31,33,35,22,14,3,163,0,6,13,6,6,6,0,0,0,37,0,0,3,3,3,3,0,3,0,15,102,0,0,0,0,0,0,0,0,102,0,7,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,6,0,0,6,4,10,13,14,7,0,54,0,0,3,0,5,3,0,3,0,14,102,25,53,44,60,63,36,27,3,413
POA6477,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,31,6,21,15,22,16,9,3,3,126,0,6,8,30,34,28,17,3,0,126,0,3,14,6,7,0,0,0,0,30,0,0,3,0,3,0,0,0,0,6,61,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,6,6,3,5,5,3,6,3,37,0,0,0,0,0,0,0,0,0,0,61,20,34,42,49,37,20,9,3,275
POA6479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,3,21,0,0,0,0,0,0,0,0,0,0,40,17,24,33,37,28,27,14,3,223,0,3,26,45,50,55,40,23,0,242,0,13,13,8,10,0,0,0,0,44,0,0,3,0,3,0,3,0,0,9,89,0,0,0,0,0,0,0,0,89,0,9,0,0,0,0,0,0,0,9,0,8,5,0,3,0,0,0,0,16,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,6,13,9,4,8,3,52,0,0,0,0,0,0,0,0,0,0,89,44,51,59,79,64,47,31,3,467
POA6484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,7,3,4,4,0,0,0,21,0,0,6,7,7,7,0,0,0,27,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,11,0,10,13,15,7,0,0,0,56
POA6485,0,0,0,0,3,0,0,0,0,3,0,3,5,4,0,7,9,5,3,36,0,0,0,0,3,0,0,0,0,3,43,21,18,26,29,29,32,14,9,221,0,3,14,31,43,38,48,13,3,193,0,9,0,8,0,0,0,5,0,22,0,3,6,0,4,3,0,0,3,19,86,0,0,0,0,0,0,0,0,86,0,6,0,0,0,0,0,0,0,6,0,5,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,12,0,6,10,13,12,12,19,11,6,89,0,0,0,4,3,3,0,0,0,10,86,35,30,64,65,60,67,29,15,451
