region_id,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
POA6126,0,0,0,0,4,4,3,0,0,0,18,21,21,0,3,0,56,80,41,5,6,0,41,93,28,10,13,0,19,70,35,4,12,0,5,56,14,4,5,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,145,23,39,0,143,350,0,0,0,0,6,6,0,0,0,0,5,5,3,0,0,0,6,9,9,0,4,0,6,19,13,0,5,0,3,21,15,0,5,4,0,24,10,0,0,3,0,13,3,0,3,0,0,6,0,0,0,3,0,3,53,0,17,10,26,106,0,0,0,0,10,10,3,0,0,0,23,26,24,0,3,0,62,89,50,5,10,0,47,112,41,10,18,0,22,91,50,4,17,4,5,80,24,4,5,3,0,36,6,0,3,0,0,9,0,0,0,3,0,3,198,23,56,10,169,456
POA6147,3,0,0,0,521,524,19,4,0,3,641,667,451,22,23,0,742,1238,613,32,80,0,332,1057,564,34,116,4,149,867,587,35,133,16,70,841,383,20,64,25,13,505,173,5,21,26,5,230,45,3,0,17,0,65,2838,155,437,91,2473,5994,3,0,0,0,456,459,55,5,4,3,508,575,564,21,26,4,553,1168,591,47,109,11,232,990,614,57,178,37,119,1005,580,46,182,64,62,934,314,20,79,113,14,540,112,4,20,131,0,267,18,0,0,70,3,91,2851,200,598,433,1947,6029,6,0,0,0,977,983,74,9,4,6,1149,1242,1015,43,49,4,1295,2406,1204,79,189,11,564,2047,1178,91,294,41,268,1872,1167,81,315,80,132,1775,697,40,143,138,27,1045,285,9,41,157,5,497,63,3,0,87,3,156,5689,355,1035,524,4420,12023
POA6148,0,0,0,0,703,703,11,0,3,0,669,683,332,9,12,0,639,992,729,14,51,3,223,1020,878,39,110,7,147,1181,823,35,120,14,72,1064,559,9,68,26,31,693,309,10,21,54,20,414,91,3,3,35,7,139,3732,119,388,139,2511,6889,0,0,0,0,654,654,29,3,0,0,634,666,431,14,16,0,436,897,874,47,83,3,177,1184,927,54,173,15,82,1251,802,41,187,58,51,1139,500,9,120,134,30,793,217,6,57,245,21,546,48,0,9,261,31,349,3828,174,645,716,2116,7479,0,0,0,0,1357,1357,40,3,3,0,1303,1349,763,23,28,0,1075,1889,1603,61,134,6,400,2204,1805,93,283,22,229,2432,1625,76,307,72,123,2203,1059,18,188,160,61,1486,526,16,78,299,41,960,139,3,12,296,38,488,7560,293,1033,855,4627,14368
POA6149,0,0,3,3,828,834,11,0,3,0,830,844,295,8,13,0,575,891,753,19,40,0,184,996,1138,43,89,8,96,1374,1277,30,123,20,42,1492,567,12,44,24,15,662,238,8,15,42,11,314,75,3,7,48,0,133,4354,123,337,145,2581,7540,0,0,3,0,740,743,18,0,0,0,707,725,404,11,16,0,447,878,921,25,65,3,144,1158,1273,55,187,25,70,1610,1194,46,194,62,53,1549,443,11,70,84,15,623,175,3,31,189,5,403,44,0,8,252,10,314,4472,151,574,615,2191,8003,0,0,6,3,1568,1577,29,0,3,0,1537,1569,699,19,29,0,1022,1769,1674,44,105,3,328,2154,2411,98,276,33,166,2984,2471,76,317,82,95,3041,1010,23,114,108,30,1285,413,11,46,231,16,717,119,3,15,300,10,447,8826,274,911,760,4772,15543
POA6150,3,0,0,0,681,684,11,0,0,0,776,787,167,6,7,0,516,696,483,12,22,0,100,617,759,14,52,0,39,864,785,13,56,11,17,882,449,5,27,19,11,511,233,3,0,40,5,281,78,0,0,27,0,105,2968,53,164,97,2145,5427,3,0,0,0,649,652,18,0,0,3,745,766,226,9,5,3,335,578,629,16,41,6,62,754,886,38,73,12,61,1070,743,27,75,40,27,912,346,9,38,69,11,473,199,3,13,164,12,391,43,0,6,134,9,192,3093,102,251,431,1911,5788,6,0,0,0,1330,1336,29,0,0,3,1521,1553,393,15,12,3,851,1274,1112,28,63,6,162,1371,1645,52,125,12,100,1934,1528,40,131,51,44,1794,795,14,65,88,22,984,432,6,13,204,17,672,121,0,6,161,9,297,6061,155,415,528,4056,11215
POA6151,3,0,0,0,557,560,17,0,0,0,701,718,438,17,22,0,971,1448,713,36,78,0,342,1169,725,57,142,5,192,1121,713,39,197,15,132,1096,378,12,90,17,43,540,150,8,19,23,15,215,61,3,4,33,3,104,3198,172,552,93,2956,6971,0,0,0,0,440,440,50,3,3,0,718,774,516,22,22,4,762,1326,780,40,116,8,235,1179,753,44,204,15,140,1156,648,33,239,52,91,1063,287,16,97,98,45,543,106,8,45,127,20,306,36,0,10,160,14,220,3176,166,736,464,2465,7007,3,0,0,0,997,1000,67,3,3,0,1419,1492,954,39,44,4,1733,2774,1493,76,194,8,577,2348,1478,101,346,20,332,2277,1361,72,436,67,223,2159,665,28,187,115,88,1083,256,16,64,150,35,521,97,3,14,193,17,324,6374,338,1288,557,5421,13978
POA6152,0,0,0,0,919,919,34,0,0,0,1366,1400,603,18,23,5,1440,2089,910,47,77,0,404,1438,881,72,160,9,258,1380,935,63,229,28,114,1369,503,37,103,32,65,740,302,11,28,62,29,432,114,3,8,92,4,221,4282,251,628,228,4599,9988,0,0,3,0,820,823,59,6,0,3,1299,1367,742,41,46,5,1152,1986,945,63,146,12,348,1514,1011,71,295,26,219,1622,847,72,351,79,142,1491,416,30,194,137,68,845,256,16,77,384,35,768,61,0,23,447,31,562,4337,299,1135,1093,4114,10978,0,0,3,0,1739,1742,93,6,0,3,2665,2767,1345,59,69,10,2592,4075,1855,110,223,12,752,2952,1892,143,455,35,477,3002,1782,135,580,107,256,2860,919,67,297,169,133,1585,558,27,105,446,64,1200,175,3,31,539,35,783,8619,550,1763,1321,8713,20966
POA6153,0,0,0,0,627,627,13,0,4,0,701,718,354,7,14,0,751,1126,784,34,59,7,218,1102,1008,50,109,7,153,1327,1020,42,135,7,63,1267,608,17,67,26,27,745,372,4,30,45,12,463,124,0,3,51,0,178,4283,154,421,143,2552,7553,0,0,0,0,696,696,23,3,0,0,735,761,446,16,30,3,568,1063,932,43,109,6,192,1282,1118,70,201,26,124,1539,993,34,250,69,67,1413,516,16,126,129,33,820,290,3,37,267,15,612,70,3,12,199,5,289,4388,188,765,699,2435,8475,0,0,0,0,1323,1323,36,3,4,0,1436,1479,800,23,44,3,1319,2189,1716,77,168,13,410,2384,2126,120,310,33,277,2866,2013,76,385,76,130,2680,1124,33,193,155,60,1565,662,7,67,312,27,1075,194,3,15,250,5,467,8671,342,1186,842,4987,16028
POA6154,3,0,0,0,342,345,6,0,0,0,286,292,158,5,8,0,325,496,444,20,36,3,126,629,453,23,53,3,87,619,374,16,60,12,40,502,282,8,33,26,14,363,248,8,11,49,9,325,82,0,3,47,6,138,2050,80,204,140,1235,3709,0,0,0,0,296,296,3,3,0,3,266,275,227,9,10,0,240,486,500,27,54,6,122,709,483,23,116,11,75,708,379,17,85,32,33,546,262,9,79,68,19,437,193,5,32,231,11,472,46,3,12,228,6,295,2093,96,388,579,1068,4224,3,0,0,0,638,641,9,3,0,3,552,567,385,14,18,0,565,982,944,47,90,9,248,1338,936,46,169,14,162,1327,753,33,145,44,73,1048,544,17,112,94,33,800,441,13,43,280,20,797,128,3,15,275,12,433,4143,176,592,719,2303,7933
POA6155,20,0,0,0,2124,2144,103,3,3,0,1995,2104,1311,45,40,0,1773,3169,2830,94,157,10,505,3596,2916,106,247,15,203,3487,2303,65,199,31,69,2667,1050,19,83,40,23,1215,381,5,23,61,3,473,60,3,4,47,0,114,10974,340,756,204,6695,18969,8,0,0,0,1985,1993,117,3,4,0,1612,1736,1689,71,65,3,1193,3021,3082,137,265,23,344,3851,2940,124,422,78,167,3731,2080,70,337,134,61,2682,769,11,141,242,24,1187,236,6,32,219,15,508,30,3,6,169,7,215,10951,425,1272,868,5408,18924,28,0,0,0,4109,4137,220,6,7,0,3607,3840,3000,116,105,3,2966,6190,5912,231,422,33,849,7447,5856,230,669,93,370,7218,4383,135,536,165,130,5349,1819,30,224,282,47,2402,617,11,55,280,18,981,90,6,10,216,7,329,21925,765,2028,1072,12103,37893
POA6156,0,0,0,0,481,481,8,0,3,4,431,446,286,11,19,0,559,875,843,36,66,0,300,1245,696,41,114,4,187,1042,530,29,106,12,80,757,386,14,38,23,21,482,361,3,26,64,17,471,73,3,5,45,3,129,3183,137,377,152,2079,5928,0,0,0,0,622,622,22,6,0,0,397,425,417,21,17,5,498,958,888,52,109,9,250,1308,714,48,198,21,174,1155,498,37,164,57,81,837,379,22,100,127,25,653,282,5,56,261,13,617,44,6,9,194,7,260,3244,197,653,674,2067,6835,0,0,0,0,1103,1103,30,6,3,4,828,871,703,32,36,5,1057,1833,1731,88,175,9,550,2553,1410,89,312,25,361,2197,1028,66,270,69,161,1594,765,36,138,150,46,1135,643,8,82,325,30,1088,117,9,14,239,10,389,6427,334,1030,826,4146,12763
POA6157,0,0,3,0,329,332,3,3,0,0,327,333,254,7,18,3,549,831,535,26,67,0,282,910,525,48,141,6,175,895,468,26,126,12,100,732,318,20,75,22,32,467,226,3,13,62,17,321,73,3,6,37,0,119,2402,136,449,142,1811,4940,3,0,0,0,340,343,14,0,3,3,325,345,330,17,19,3,534,903,600,33,112,11,302,1058,527,55,207,15,184,988,481,39,220,36,94,870,271,19,126,97,42,555,166,13,61,235,10,485,60,0,18,219,9,306,2452,176,766,619,1840,5853,3,0,3,0,669,675,17,3,3,3,652,678,584,24,37,6,1083,1734,1135,59,179,11,584,1968,1052,103,348,21,359,1883,949,65,346,48,194,1602,589,39,201,119,74,1022,392,16,74,297,27,806,133,3,24,256,9,425,4854,312,1215,761,3651,10793
POA6158,3,0,0,0,208,211,3,0,0,0,187,190,69,4,9,0,233,315,292,21,21,0,144,478,378,16,57,4,106,561,327,26,62,14,71,500,161,8,33,10,19,231,111,4,11,15,10,151,22,0,6,24,3,55,1366,79,199,67,981,2692,0,0,0,0,206,206,4,0,0,0,204,208,103,6,12,0,217,338,344,29,36,4,116,529,393,36,82,5,107,623,288,14,94,33,36,465,159,8,53,34,17,271,74,3,15,97,8,197,6,0,3,86,7,102,1371,96,295,259,918,2939,3,0,0,0,414,417,7,0,0,0,391,398,172,10,21,0,450,653,636,50,57,4,260,1007,771,52,139,9,213,1184,615,40,156,47,107,965,320,16,86,44,36,502,185,7,26,112,18,348,28,0,9,110,10,157,2737,175,494,326,1899,5631
POA6159,0,0,0,0,47,47,0,0,0,0,60,60,38,4,9,0,183,234,85,3,22,3,80,193,98,5,27,3,41,174,135,11,40,8,29,223,89,6,33,6,13,147,36,9,19,9,9,82,20,0,0,7,0,27,501,38,150,36,462,1187,0,0,0,0,46,46,0,0,0,0,83,83,54,0,7,0,161,222,110,6,22,0,56,194,76,12,43,3,33,167,131,19,59,6,18,233,88,4,25,18,9,144,26,0,11,28,0,65,7,0,0,26,4,37,492,41,167,81,410,1191,0,0,0,0,93,93,0,0,0,0,143,143,92,4,16,0,344,456,195,9,44,3,136,387,174,17,70,6,74,341,266,30,99,14,47,456,177,10,58,24,22,291,62,9,30,37,9,147,27,0,0,33,4,64,993,79,317,117,872,2378
POA6160,0,0,0,0,159,159,7,0,0,3,264,274,121,12,11,0,597,741,214,18,56,3,277,568,225,38,109,0,195,567,260,43,132,12,124,571,186,14,59,12,53,324,98,4,28,17,21,168,36,0,4,9,5,54,1147,129,399,56,1695,3426,3,0,3,0,167,173,7,0,4,0,286,297,165,9,22,0,493,689,223,28,60,3,208,522,245,25,143,14,154,581,273,30,153,26,69,551,146,11,85,51,24,317,74,10,32,88,8,212,16,0,4,73,0,93,1152,113,506,255,1409,3435,3,0,3,0,326,332,14,0,4,3,550,571,286,21,33,0,1090,1430,437,46,116,6,485,1090,470,63,252,14,349,1148,533,73,285,38,193,1122,332,25,144,63,77,641,172,14,60,105,29,380,52,0,8,82,5,147,2299,242,905,311,3104,6861
POA6161,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,12,15,7,0,3,0,3,13,3,4,0,0,3,10,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,6,0,26,55,0,0,0,0,5,5,0,0,0,0,11,11,6,0,0,0,8,14,0,0,4,0,0,4,8,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,28,46,0,0,0,0,5,5,0,0,0,0,19,19,9,0,0,0,20,29,7,0,7,0,3,17,11,4,0,0,7,22,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,10,0,54,101
POA6162,0,0,0,0,258,258,8,0,0,0,245,253,127,8,6,0,514,655,412,24,50,0,276,762,410,33,140,12,193,788,318,31,188,11,120,668,265,19,76,12,29,401,202,10,24,34,17,287,49,0,0,25,3,77,1791,125,484,94,1655,4149,0,0,0,0,251,251,10,3,0,0,269,282,209,12,19,3,417,660,441,29,73,4,283,830,388,48,168,17,183,804,354,32,214,40,75,715,239,11,90,92,17,449,130,3,26,174,12,345,20,7,3,106,3,139,1791,145,593,436,1510,4475,0,0,0,0,509,509,18,3,0,0,514,535,336,20,25,3,931,1315,853,53,123,4,559,1592,798,81,308,29,376,1592,672,63,402,51,195,1383,504,30,166,104,46,850,332,13,50,208,29,632,69,7,3,131,6,216,3582,270,1077,530,3165,8624
POA6163,3,0,0,0,1439,1442,30,3,3,0,1671,1707,873,44,56,4,2088,3065,1799,116,266,5,1124,3310,1923,152,467,21,653,3216,1810,92,467,59,265,2693,1394,55,235,92,77,1853,801,19,86,175,39,1120,146,10,7,116,13,292,8779,491,1587,472,7369,18698,9,0,0,0,1404,1413,94,8,0,0,1547,1649,1184,57,65,11,1662,2979,1857,180,336,25,942,3340,1987,190,658,67,503,3405,1861,114,568,191,177,2911,1172,39,321,401,58,1991,545,15,113,746,22,1441,68,4,26,488,32,618,8777,607,2087,1929,6347,19747,12,0,0,0,2843,2855,124,11,3,0,3218,3356,2057,101,121,15,3750,6044,3656,296,602,30,2066,6650,3910,342,1125,88,1156,6621,3671,206,1035,250,442,5604,2566,94,556,493,135,3844,1346,34,199,921,61,2561,214,14,33,604,45,910,17556,1098,3674,2401,13716,38445
POA6164,3,5,0,0,1540,1548,66,4,0,3,1656,1729,2026,54,68,4,2270,4422,3018,129,207,9,804,4167,2124,113,362,12,322,2933,1409,80,255,30,104,1878,670,25,94,42,22,853,260,8,17,50,7,342,42,3,3,29,0,77,9618,421,1006,179,6725,17949,3,3,0,0,1525,1531,162,4,3,3,1506,1678,2572,103,92,3,1695,4465,2982,161,345,21,684,4193,2026,147,504,69,217,2963,1227,82,383,125,68,1885,508,31,133,161,12,845,162,7,36,201,11,417,24,0,5,99,6,134,9666,538,1501,682,5724,18111,6,8,0,0,3065,3079,228,8,3,6,3162,3407,4598,157,160,7,3965,8887,6000,290,552,30,1488,8360,4150,260,866,81,539,5896,2636,162,638,155,172,3763,1178,56,227,203,34,1698,422,15,53,251,18,759,66,3,8,128,6,211,19284,959,2507,861,12449,36060
POA6165,0,0,0,0,7,7,0,0,0,0,3,3,0,0,0,0,4,4,3,3,3,0,3,12,4,3,0,0,3,10,0,3,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,17,9,3,0,20,49,0,0,0,0,7,7,0,0,0,0,3,3,4,0,0,0,0,4,5,0,0,0,4,9,3,3,5,0,0,11,8,0,4,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,3,9,0,14,52,0,0,0,0,14,14,0,0,0,0,6,6,4,0,0,0,4,8,8,3,3,0,7,21,7,6,5,0,3,21,8,3,4,0,0,15,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,43,12,12,0,34,101
POA6166,0,0,0,0,319,319,0,0,3,0,258,261,121,11,8,0,263,403,388,13,42,3,125,571,511,23,59,7,79,679,412,20,64,10,30,536,311,9,36,15,10,381,139,4,22,21,0,186,25,0,0,13,0,38,1907,80,234,69,1084,3374,0,0,0,0,330,330,5,0,0,0,220,225,174,10,9,0,179,372,448,21,51,5,92,617,496,27,79,17,55,674,427,18,63,34,12,554,258,5,39,60,9,371,98,0,11,79,0,188,6,3,3,29,0,41,1912,84,255,224,897,3372,0,0,0,0,649,649,5,0,3,0,478,486,295,21,17,0,442,775,836,34,93,8,217,1188,1007,50,138,24,134,1353,839,38,127,44,42,1090,569,14,75,75,19,752,237,4,33,100,0,374,31,3,3,42,0,79,3819,164,489,293,1981,6746
POA6167,4,0,0,0,753,757,66,6,0,3,717,792,796,50,41,8,1186,2081,871,97,128,3,657,1756,721,109,245,11,328,1414,634,56,206,24,127,1047,460,39,106,56,37,698,258,14,25,59,11,367,48,0,4,25,3,80,3858,371,755,189,3819,8992,0,0,0,0,671,671,89,11,6,3,709,818,859,79,57,7,950,1952,795,111,186,7,474,1573,677,78,253,37,158,1203,616,56,242,89,52,1055,385,31,104,137,11,668,165,8,31,198,6,408,31,0,5,126,3,165,3617,374,884,604,3034,8513,4,0,0,0,1424,1428,155,17,6,6,1426,1610,1655,129,98,15,2136,4033,1666,208,314,10,1131,3329,1398,187,498,48,486,2617,1250,112,448,113,179,2102,845,70,210,193,48,1366,423,22,56,257,17,775,79,0,9,151,6,245,7475,745,1639,793,6853,17505
POA6168,3,0,0,0,757,760,30,0,0,3,917,950,431,49,28,0,974,1482,659,91,160,5,545,1460,866,117,309,23,303,1618,934,91,259,30,121,1435,771,34,179,67,42,1093,487,20,86,119,15,727,122,3,6,82,7,220,4303,405,1027,329,3681,9745,0,0,0,0,703,703,66,15,4,0,683,768,523,55,38,0,774,1390,684,93,207,5,372,1361,889,118,331,47,186,1571,959,81,318,123,58,1539,709,43,214,253,39,1258,394,17,69,456,14,950,57,0,17,287,3,364,4281,422,1198,1171,2832,9904,3,0,0,0,1460,1463,96,15,4,3,1600,1718,954,104,66,0,1748,2872,1343,184,367,10,917,2821,1755,235,640,70,489,3189,1893,172,577,153,179,2974,1480,77,393,320,81,2351,881,37,155,575,29,1677,179,3,23,369,10,584,8584,827,2225,1500,6513,19649
POA6169,4,0,0,0,1406,1410,59,9,3,3,1141,1215,654,62,40,3,1277,2036,1246,95,215,13,685,2254,1597,135,392,26,306,2456,1326,83,277,34,107,1827,1001,39,136,84,40,1300,530,14,54,107,16,721,112,6,6,65,9,198,6529,443,1123,335,4987,13417,5,5,0,0,1247,1257,112,11,3,0,1058,1184,869,64,66,7,1052,2058,1355,178,318,17,571,2439,1650,149,469,60,224,2552,1295,90,347,124,67,1923,867,39,198,239,16,1359,404,10,56,354,13,837,52,0,13,199,5,269,6609,546,1470,1000,4253,13878,9,5,0,0,2653,2667,171,20,6,3,2199,2399,1523,126,106,10,2329,4094,2601,273,533,30,1256,4693,3247,284,861,86,530,5008,2621,173,624,158,174,3750,1868,78,334,323,56,2659,934,24,110,461,29,1558,164,6,19,264,14,467,13138,989,2593,1335,9240,27295
POA6170,0,0,0,0,267,267,16,0,0,0,247,263,237,19,4,0,292,552,326,16,29,3,130,504,280,19,61,0,53,413,172,14,41,4,14,245,116,6,15,10,4,151,24,0,3,4,0,31,0,0,0,3,0,3,1171,74,153,24,1007,2429,0,0,0,0,261,261,28,3,4,0,234,269,279,14,23,0,253,569,358,33,56,3,115,565,256,32,77,7,36,408,169,17,52,16,4,258,76,4,25,16,0,121,12,0,8,10,0,30,0,0,0,9,0,9,1178,103,245,61,903,2490,0,0,0,0,528,528,44,3,4,0,481,532,516,33,27,0,545,1121,684,49,85,6,245,1069,536,51,138,7,89,821,341,31,93,20,18,503,192,10,40,26,4,272,36,0,11,14,0,61,0,0,0,12,0,12,2349,177,398,85,1910,4919
POA6171,0,0,0,0,503,503,52,3,0,0,532,587,629,35,26,0,688,1378,979,47,71,3,214,1314,735,31,103,6,76,951,446,16,75,5,13,555,268,8,20,10,7,313,78,4,5,6,0,93,7,0,3,3,3,16,3194,144,303,33,2036,5710,0,0,0,4,506,510,93,6,3,0,479,581,780,43,43,3,570,1439,1068,66,107,9,146,1396,633,43,114,14,51,855,445,25,81,34,14,599,212,7,19,57,4,299,48,0,4,31,0,83,0,3,3,9,0,15,3279,193,374,161,1770,5777,0,0,0,4,1009,1013,145,9,3,0,1011,1168,1409,78,69,3,1258,2817,2047,113,178,12,360,2710,1368,74,217,20,127,1806,891,41,156,39,27,1154,480,15,39,67,11,612,126,4,9,37,0,176,7,3,6,12,3,31,6473,337,677,194,3806,11487
POA6172,0,0,0,3,650,653,25,4,0,0,459,488,357,19,16,4,429,825,781,46,84,3,227,1141,716,25,106,9,73,929,360,11,69,11,24,475,240,10,32,14,10,306,115,0,12,27,0,154,25,0,0,17,0,42,2619,115,319,88,1872,5013,0,0,0,0,628,628,49,7,0,0,423,479,502,41,33,0,339,915,852,66,120,7,191,1236,706,41,170,13,54,984,357,23,66,17,10,473,195,3,25,58,3,284,87,3,13,95,0,198,13,0,0,57,0,70,2761,184,427,247,1648,5267,0,0,0,3,1278,1281,74,11,0,0,882,967,859,60,49,4,768,1740,1633,112,204,10,418,2377,1422,66,276,22,127,1913,717,34,135,28,34,948,435,13,57,72,13,590,202,3,25,122,0,352,38,0,0,74,0,112,5380,299,746,335,3520,10280
POA6173,0,0,0,0,494,494,21,0,0,0,294,315,324,8,12,4,331,679,803,27,54,0,134,1018,590,30,53,0,36,709,239,5,24,5,9,282,113,3,5,7,0,128,35,0,3,3,0,41,5,0,0,0,0,5,2130,73,151,19,1298,3671,0,0,0,0,431,431,31,4,0,0,218,253,450,20,19,5,248,742,894,39,78,5,111,1127,500,30,76,6,39,651,200,3,34,21,3,261,100,4,11,20,0,135,17,0,5,10,0,32,3,0,0,4,0,7,2195,100,223,71,1050,3639,0,0,0,0,925,925,52,4,0,0,512,568,774,28,31,9,579,1421,1697,66,132,5,245,2145,1090,60,129,6,75,1360,439,8,58,26,12,543,213,7,16,27,0,263,52,0,8,13,0,73,8,0,0,4,0,12,4325,173,374,90,2348,7310
POA6174,0,0,0,0,96,96,0,0,0,0,70,70,38,3,3,0,90,134,102,7,14,0,59,182,97,11,22,0,17,147,70,10,15,0,7,102,59,0,7,4,0,70,24,0,3,3,0,30,3,0,0,3,0,6,393,31,64,10,339,837,0,0,0,0,79,79,0,0,0,0,61,61,56,3,3,0,69,131,121,4,27,0,34,186,107,11,28,4,19,169,60,3,16,7,5,91,44,3,6,11,0,64,15,0,4,15,0,34,0,3,0,0,0,3,403,27,84,37,267,818,0,0,0,0,175,175,0,0,0,0,131,131,94,6,6,0,159,265,223,11,41,0,93,368,204,22,50,4,36,316,130,13,31,7,12,193,103,3,13,15,0,134,39,0,7,18,0,64,3,3,0,3,0,9,796,58,148,47,606,1655
POA6175,0,0,0,0,131,131,0,0,0,0,59,59,75,4,6,0,92,177,182,5,17,0,56,260,166,13,15,3,25,222,99,3,19,3,11,135,59,0,4,3,0,66,26,4,0,0,0,30,3,0,0,3,0,6,610,29,61,12,374,1086,0,0,0,0,120,120,0,0,0,0,58,58,117,0,3,0,82,202,192,14,24,0,53,283,137,9,23,3,21,193,89,7,19,3,8,126,63,3,6,8,0,80,14,0,6,9,0,29,0,0,0,4,0,4,612,33,81,27,342,1095,0,0,0,0,251,251,0,0,0,0,117,117,192,4,9,0,174,379,374,19,41,0,109,543,303,22,38,6,46,415,188,10,38,6,19,261,122,3,10,11,0,146,40,4,6,9,0,59,3,0,0,7,0,10,1222,62,142,39,716,2181
