region_id,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Emp_wkd_Tot_15_19,M_Emp_wkd_Tot_20_24,M_Emp_wkd_Tot_25_34,M_Emp_wkd_Tot_35_44,M_Emp_wkd_Tot_45_54,M_Emp_wkd_Tot_55_64,M_Emp_wkd_Tot_65_74,M_Emp_wkd_Tot_75_84,M_Emp_wkd_Tot_85ov,M_Emp_wkd_Tot_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Unem_look_Tot_15_19,M_Unem_look_Tot_20_24,M_Unem_look_Tot_25_34,M_Unem_look_Tot_35_44,M_Unem_look_Tot_45_54,M_Unem_look_Tot_55_64,M_Unem_look_Tot_65_74,M_Unem_look_Tot_75_84,M_Unem_look_Tot_85ov,M_Unem_look_Tot_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Emp_wkd_Tot_15_19,F_Emp_wkd_Tot_20_24,F_Emp_wkd_Tot_25_34,F_Emp_wkd_Tot_35_44,F_Emp_wkd_Tot_45_54,F_Emp_wkd_Tot_55_64,F_Emp_wkd_Tot_65_74,F_Emp_wkd_Tot_75_84,F_Emp_wkd_Tot_85ov,F_Emp_wkd_Tot_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Unem_look_Tot_15_19,F_Unem_look_Tot_20_24,F_Unem_look_Tot_25_34,F_Unem_look_Tot_35_44,F_Unem_look_Tot_45_54,F_Unem_look_Tot_55_64,F_Unem_look_Tot_65_74,F_Unem_look_Tot_75_84,F_Unem_look_Tot_85ov,F_Unem_look_Tot_Tot
POA6064,169,516,1400,1367,1254,776,95,3,0,5580,225,192,238,223,225,200,79,7,0,1389,19,34,62,64,64,40,8,3,0,294,27,47,59,56,43,32,9,3,0,276,440,789,1759,1710,1586,1048,191,16,0,7539,62,76,92,62,65,20,3,0,0,380,39,23,11,13,10,7,3,0,0,106,101,99,103,75,75,27,6,0,0,486,541,888,1862,1785,1661,1075,197,16,0,8025,630,175,198,240,281,465,694,342,86,3111,81,75,111,136,107,73,76,35,14,708,1252,1138,2171,2161,2049,1613,967,393,100,11844,101,371,779,590,738,386,30,0,0,2995,321,289,470,674,613,364,68,4,0,2803,15,23,64,53,70,58,9,0,0,292,19,19,25,31,38,21,5,3,0,161,456,702,1338,1348,1459,829,112,7,0,6251,33,30,42,42,31,0,3,0,0,181,44,32,31,37,21,20,3,0,0,188,77,62,73,79,52,20,6,0,0,369
POA6065,360,936,3144,3393,2363,1268,148,6,0,11618,447,295,349,334,262,290,137,19,0,2133,34,59,136,132,121,67,13,0,0,562,28,52,80,86,52,28,4,0,0,330,869,1342,3709,3945,2798,1653,302,25,0,14643,57,56,78,74,53,34,4,0,0,356,51,22,9,13,14,21,3,0,0,133,108,78,87,87,67,55,7,0,0,489,977,1420,3796,4032,2865,1708,309,25,0,15132,772,150,146,151,168,407,832,528,148,3302,62,50,198,174,127,93,49,59,30,842,1811,1620,4140,4357,3160,2208,1190,612,178,19276,197,708,1689,1300,1297,583,34,4,0,5812,612,467,1152,1651,1040,606,103,0,0,5631,39,45,239,163,96,62,6,0,0,650,24,31,42,53,38,21,6,0,0,215,872,1251,3122,3167,2471,1272,149,4,0,12308,34,36,55,52,54,14,0,0,0,245,80,36,52,97,38,19,5,0,0,327,114,72,107,149,92,33,5,0,0,572
POA6066,174,399,722,906,1168,514,56,0,0,3939,217,144,113,137,128,110,50,6,0,905,11,22,26,41,54,38,4,0,0,196,16,27,20,37,38,13,3,0,0,154,418,592,881,1121,1388,675,113,6,0,5194,35,42,42,28,34,16,0,0,0,197,22,16,5,6,6,6,0,0,0,61,57,58,47,34,40,22,0,0,0,258,475,650,928,1155,1428,697,113,6,0,5452,417,112,68,88,102,194,278,185,31,1475,42,43,58,65,54,38,14,17,0,331,934,805,1054,1308,1584,929,405,208,31,7258,118,306,387,481,665,232,9,3,0,2201,283,193,258,524,535,207,32,5,0,2037,26,7,35,45,41,34,3,0,0,191,9,17,17,29,21,13,3,0,0,109,436,523,697,1079,1262,486,47,8,0,4538,28,16,19,21,22,8,0,0,0,114,36,18,17,32,28,7,0,0,0,138,64,34,36,53,50,15,0,0,0,252
POA6067,0,0,0,3,3,3,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,12,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,3,0,3,3,6,3,0,0,0,18,3,0,5,0,3,0,5,0,0,16,3,0,0,0,0,4,0,0,0,7,9,0,8,3,9,7,5,0,0,41,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6069,178,441,1548,1729,1101,521,84,3,0,5605,197,94,127,122,106,103,65,4,0,818,23,17,61,72,71,28,7,0,0,279,18,12,44,39,24,8,3,0,0,148,416,564,1780,1962,1302,660,159,7,0,6850,32,30,26,38,20,10,0,0,0,156,19,7,10,5,4,5,0,3,0,53,51,37,36,43,24,15,0,3,0,209,467,601,1816,2005,1326,675,159,10,0,7059,343,46,48,61,54,147,349,190,62,1300,33,39,87,122,75,38,20,6,8,428,843,686,1951,2188,1455,860,528,206,70,8787,122,362,807,741,624,262,14,3,0,2935,297,168,542,836,411,214,58,3,0,2529,19,19,105,74,63,24,8,0,0,312,14,12,12,17,15,8,0,3,0,81,452,561,1466,1668,1113,508,80,9,0,5857,22,25,23,35,14,7,0,0,3,129,36,24,48,48,15,5,0,0,0,176,58,49,71,83,29,12,0,0,3,305
POA6070,27,34,73,163,219,159,31,0,0,706,45,22,10,20,24,45,27,3,0,196,0,3,7,6,11,11,0,0,0,38,0,0,0,9,0,0,4,0,0,13,72,59,90,198,254,215,62,3,0,953,3,5,3,3,9,3,0,0,0,26,3,3,0,0,0,3,3,0,0,12,6,8,3,3,9,6,3,0,0,38,78,67,93,201,263,221,65,3,0,991,65,10,7,7,9,44,119,61,14,336,0,4,6,9,4,13,7,4,0,47,143,81,106,217,276,278,191,68,14,1374,5,28,43,63,126,74,9,0,0,348,47,32,29,106,117,102,27,0,0,460,3,0,6,11,12,10,0,0,0,42,0,4,0,4,4,4,3,0,0,19,55,64,78,184,259,190,39,0,0,869,4,0,0,5,0,5,0,0,0,14,3,3,3,4,5,3,0,0,0,21,7,3,3,9,5,8,0,0,0,35
POA6071,25,49,68,161,211,147,17,0,0,678,43,31,7,31,28,39,22,0,0,201,0,0,0,6,10,12,3,0,0,31,3,4,3,4,3,0,0,3,0,20,71,84,78,202,252,198,42,3,0,930,5,4,4,4,3,3,0,0,0,23,3,0,0,0,0,5,3,0,0,11,8,4,4,4,3,8,3,0,0,34,79,88,82,206,255,206,45,3,0,964,59,7,8,9,21,36,105,52,14,311,12,12,4,28,19,10,16,4,0,105,150,107,94,243,295,252,166,59,14,1380,19,27,29,74,122,69,8,0,0,348,56,36,34,84,122,88,21,0,0,441,0,4,3,13,9,7,0,3,0,39,0,0,3,0,5,4,0,0,0,12,75,67,69,171,258,168,29,3,0,840,5,6,3,0,3,0,0,0,0,17,6,0,0,5,4,0,0,0,0,15,11,6,3,5,7,0,0,0,0,32
POA6072,6,15,17,30,54,37,3,0,0,162,12,4,3,7,6,11,3,0,0,46,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,3,18,19,20,40,60,51,9,0,0,217,3,3,0,3,0,3,0,0,0,12,3,0,3,0,0,0,0,0,0,6,6,3,3,3,0,3,0,0,0,18,24,22,23,43,60,54,9,0,0,235,16,0,3,0,0,11,32,17,3,82,0,4,3,0,13,3,0,4,3,30,40,26,29,43,73,68,41,21,6,347,4,7,17,19,26,9,0,0,0,82,8,12,10,12,41,15,7,0,0,105,0,0,3,3,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,12,19,30,34,73,24,7,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6
POA6073,27,45,53,115,171,128,22,4,0,565,31,16,9,22,27,34,18,0,0,157,0,0,6,4,9,11,4,0,0,34,0,0,3,6,3,3,0,0,0,15,58,61,71,147,210,176,44,4,0,771,6,0,0,0,0,5,0,0,0,11,5,0,3,0,0,0,0,0,0,8,11,0,3,0,0,5,0,0,0,19,69,61,74,147,210,181,44,4,0,790,51,7,4,12,29,40,91,84,18,336,3,3,5,12,14,12,10,9,0,68,123,71,83,171,253,233,145,97,18,1194,9,19,37,51,77,66,11,0,0,270,49,23,18,92,90,60,16,0,0,348,3,0,4,6,10,11,0,0,0,34,5,0,0,0,3,0,0,0,0,8,66,42,59,149,180,137,27,0,0,660,4,4,4,0,0,3,0,0,0,15,4,3,0,6,4,3,0,0,0,20,8,7,4,6,4,6,0,0,0,35
POA6074,7,16,19,47,50,39,10,0,0,188,15,4,6,8,9,9,6,0,0,57,4,0,0,3,0,6,0,0,0,13,0,0,0,0,5,0,0,0,0,5,26,20,25,58,64,54,16,0,0,263,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,6,3,0,0,4,0,3,0,0,0,10,29,20,25,62,64,57,16,0,0,273,14,7,0,3,5,20,31,10,4,94,0,0,0,3,3,3,0,0,3,12,43,27,25,68,72,80,47,10,7,379,3,5,11,15,40,28,0,0,0,102,17,3,3,31,31,22,5,0,0,112,0,0,3,3,3,0,3,0,0,12,0,0,3,3,0,0,0,0,0,6,20,8,20,52,74,50,8,0,0,232,0,0,0,0,3,0,0,0,0,3,3,3,3,0,0,0,0,0,0,9,3,3,3,0,3,0,0,0,0,12
POA6076,173,286,514,982,1160,919,152,12,0,4198,201,123,78,110,119,221,158,35,0,1045,21,18,26,49,42,67,16,0,0,239,4,10,16,8,33,15,3,0,0,89,399,437,634,1149,1354,1222,329,47,0,5571,17,20,29,25,21,20,4,0,0,136,39,7,9,3,0,0,8,0,0,66,56,27,38,28,21,20,12,0,0,202,455,464,672,1177,1375,1242,341,47,0,5773,383,68,50,66,78,264,764,472,139,2284,31,30,37,61,63,79,46,40,37,424,869,562,759,1304,1516,1585,1151,559,176,8481,90,213,270,413,625,412,42,4,0,2069,322,188,213,573,578,536,140,10,0,2560,13,13,42,46,56,60,9,3,0,242,11,13,10,10,22,6,3,0,6,81,436,427,535,1042,1281,1014,194,17,6,4952,11,12,6,10,18,3,0,0,0,60,29,13,11,28,18,7,0,0,0,106,40,25,17,38,36,10,0,0,0,166
POA6077,17,33,21,46,102,75,6,0,0,300,6,16,4,4,14,17,10,3,0,74,3,0,3,3,4,3,3,0,0,19,0,0,3,0,3,0,3,0,0,9,26,49,31,53,123,95,22,3,0,402,0,0,3,4,0,3,0,0,0,10,0,0,3,0,0,3,0,0,0,6,0,0,6,4,0,6,0,0,0,16,26,49,37,57,123,101,22,3,0,418,27,5,6,4,7,28,59,34,12,182,5,0,3,4,7,9,4,3,0,35,58,54,46,65,137,138,85,40,12,635,10,18,18,23,48,26,0,0,0,143,25,12,14,30,57,39,8,0,0,185,0,3,3,3,4,3,0,0,0,16,0,0,0,3,0,3,0,0,0,6,35,33,35,59,109,71,8,0,0,350,0,3,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,3,0,0,0,9
POA6078,7,20,21,26,57,35,9,0,0,175,15,6,7,8,5,13,7,0,0,61,3,0,0,3,4,0,0,0,0,10,0,0,4,0,3,0,0,0,0,7,25,26,32,37,69,48,16,0,0,253,0,0,0,3,0,3,0,0,0,6,0,3,3,0,0,0,0,0,0,6,0,3,3,3,0,3,0,0,0,12,25,29,35,40,69,51,16,0,0,265,16,3,0,3,7,17,18,7,3,74,0,0,3,3,6,0,4,3,0,19,41,32,38,46,82,68,38,10,3,358,5,7,10,16,36,17,0,0,0,91,23,8,12,18,22,24,0,0,0,107,0,0,0,0,3,3,4,0,0,10,0,3,0,0,4,0,0,0,0,7,28,18,22,34,65,44,4,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
POA6079,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6081,46,69,121,288,290,168,30,3,0,1015,48,25,13,20,36,44,25,0,0,211,5,6,8,18,10,11,3,0,0,61,5,3,0,8,5,5,0,0,0,26,104,103,142,334,341,228,58,3,0,1313,18,8,3,0,5,0,0,0,0,34,4,4,0,0,0,4,0,0,0,12,22,12,3,0,5,4,0,0,0,46,126,115,145,334,346,232,58,3,0,1359,75,9,11,17,18,46,99,70,8,353,7,4,4,28,10,9,7,4,0,73,208,128,160,379,374,287,164,77,8,1785,25,46,51,118,149,68,4,0,0,461,65,28,49,169,156,90,23,0,0,580,0,3,13,16,9,7,4,0,0,52,3,0,4,0,8,3,0,0,0,18,93,77,117,303,322,168,31,0,0,1111,3,4,3,6,0,0,0,0,0,16,4,3,4,3,7,3,0,0,0,24,7,7,7,9,7,3,0,0,0,40
POA6082,32,54,78,171,172,103,12,0,0,622,32,17,9,15,25,33,18,3,0,152,3,5,4,9,19,4,3,3,0,50,3,3,5,3,3,6,0,0,0,23,70,79,96,198,219,146,33,6,0,847,3,6,6,3,3,3,0,0,0,24,7,0,0,0,4,0,0,0,0,11,10,6,6,3,7,3,0,0,0,35,80,85,102,201,226,149,33,6,0,882,45,12,8,15,20,46,78,43,7,274,15,9,8,13,17,17,5,6,0,90,140,106,118,229,263,212,116,55,7,1246,13,22,46,72,93,41,9,0,0,296,41,10,36,78,108,73,7,3,0,356,0,3,7,12,8,4,0,0,0,34,3,3,3,5,6,5,0,0,0,25,57,38,92,167,215,123,16,3,0,711,5,0,0,4,4,0,0,0,0,13,8,0,0,6,0,0,0,0,0,14,13,0,0,10,4,0,0,0,0,27
POA6083,31,32,64,187,247,138,32,3,0,734,27,18,6,36,26,34,28,4,0,179,0,7,0,7,14,8,3,0,0,39,4,0,6,6,6,0,3,0,0,25,62,57,76,236,293,180,66,7,0,977,8,0,4,0,5,8,0,0,0,25,3,3,0,0,3,0,0,0,0,9,11,3,4,0,8,8,0,0,0,34,73,60,80,236,301,188,66,7,0,1011,64,7,6,7,22,51,80,45,5,287,11,7,3,18,27,20,8,8,0,102,148,74,89,261,350,259,154,60,5,1400,17,23,38,82,111,62,9,3,0,345,54,15,32,104,108,65,22,3,0,403,3,0,9,14,11,6,0,0,0,43,5,0,0,0,9,0,3,0,0,17,79,38,79,200,239,133,34,6,0,808,3,3,0,4,3,0,0,0,0,13,3,0,3,6,4,0,3,0,0,19,6,3,3,10,7,0,3,0,0,32
POA6084,70,86,175,368,379,248,34,4,0,1364,39,16,16,33,49,41,22,0,0,216,3,6,8,22,22,16,4,0,0,81,4,5,3,15,9,3,0,0,0,39,116,113,202,438,459,308,60,4,0,1700,8,9,9,9,11,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0,8,9,9,9,11,4,0,0,0,50,124,122,211,447,470,312,60,4,0,1750,92,13,16,23,32,84,182,68,10,520,9,9,24,28,35,25,13,7,3,153,225,144,251,498,537,421,255,79,13,2423,43,50,93,186,196,93,8,0,0,669,95,38,97,184,178,100,23,0,0,715,3,5,10,13,15,15,0,0,0,61,4,5,0,3,6,3,0,3,0,24,145,98,200,386,395,211,31,3,0,1469,8,8,3,3,14,3,0,0,0,39,14,3,8,7,9,5,0,0,0,46,22,11,11,10,23,8,0,0,0,85
POA6090,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6100,55,279,1152,747,602,408,49,0,0,3292,77,161,264,127,81,82,44,8,0,844,3,10,31,32,22,28,3,0,0,129,3,13,22,9,9,3,3,0,0,62,138,463,1469,915,714,521,99,8,0,4327,4,21,34,24,24,18,0,0,0,125,16,26,15,0,4,4,3,0,4,72,20,47,49,24,28,22,3,0,4,197,158,510,1518,939,742,543,102,8,4,4524,119,158,132,73,75,127,206,164,46,1100,21,96,212,117,109,75,32,12,3,677,298,764,1862,1129,926,745,340,184,53,6301,32,235,745,374,369,221,22,0,0,1998,102,221,303,238,192,147,28,0,3,1234,4,17,61,34,25,24,0,0,0,165,3,4,10,7,7,8,0,0,0,39,141,477,1119,653,593,400,50,0,3,3436,6,20,35,10,14,3,0,0,0,88,16,21,33,14,10,0,0,0,0,94,22,41,68,24,24,3,0,0,0,182
POA6101,59,291,1047,868,560,323,41,0,0,3189,104,193,233,119,92,100,42,6,0,889,8,17,50,41,33,12,8,0,0,169,5,7,24,15,13,11,0,0,0,75,176,508,1354,1043,698,446,91,6,0,4322,9,24,41,32,9,20,6,0,0,141,20,23,18,6,6,3,0,0,0,76,29,47,59,38,15,23,6,0,0,217,205,555,1413,1081,713,469,97,6,0,4539,196,149,131,112,122,179,260,176,82,1407,27,97,122,81,63,40,38,29,12,509,428,801,1666,1274,898,688,395,211,94,6455,38,234,732,422,369,197,18,0,0,2010,96,204,339,351,227,157,38,4,0,1416,17,17,65,40,19,21,3,0,0,182,4,13,15,12,9,5,4,0,0,62,155,468,1151,825,624,380,63,4,0,3670,6,17,38,23,14,3,0,0,0,101,27,15,31,22,13,11,0,0,0,119,33,32,69,45,27,14,0,0,0,220
POA6102,34,232,778,423,265,161,23,3,0,1919,96,307,258,127,59,60,31,4,0,942,3,21,32,19,13,14,0,3,0,105,7,18,18,11,14,4,3,0,0,75,140,578,1086,580,351,239,57,10,0,3041,15,35,55,21,21,21,3,0,0,171,41,113,30,11,6,3,0,0,0,204,56,148,85,32,27,24,3,0,0,375,196,726,1171,612,378,263,60,10,0,3416,233,445,263,103,127,141,200,243,166,1921,41,184,158,68,50,32,37,61,59,690,470,1355,1592,783,555,436,297,314,225,6027,15,179,476,180,177,98,4,3,0,1132,110,328,268,190,137,89,34,3,0,1159,12,23,40,25,7,9,3,0,0,119,4,9,8,8,8,3,3,3,0,46,141,539,792,403,329,199,44,9,0,2456,6,27,28,10,4,4,0,0,0,79,32,95,26,11,10,5,3,0,0,182,38,122,54,21,14,9,3,0,0,261
POA6103,32,188,667,472,316,212,23,4,0,1914,39,79,120,58,46,46,27,0,0,415,3,9,29,14,18,8,3,0,0,84,4,13,11,8,8,6,0,0,0,50,78,289,827,552,388,272,53,4,0,2463,7,18,29,12,19,12,3,0,0,100,8,14,6,3,3,4,0,0,0,38,15,32,35,15,22,16,3,0,0,138,93,321,862,567,410,288,56,4,0,2601,91,49,75,51,65,96,157,107,40,731,15,50,105,59,46,32,16,23,12,358,199,420,1042,677,521,416,229,134,52,3690,13,147,422,205,195,100,14,0,0,1096,49,102,171,156,112,69,17,0,0,676,3,13,25,15,14,8,0,0,0,78,3,3,3,5,7,3,0,0,0,24,68,265,621,381,328,180,31,0,0,1874,5,8,17,8,10,8,0,0,0,56,13,11,12,4,6,3,0,0,0,49,18,19,29,12,16,11,0,0,0,105
POA6104,58,273,855,697,547,346,61,3,0,2840,83,76,118,87,70,78,46,9,0,567,6,16,21,38,29,23,4,0,0,137,7,15,18,23,16,9,3,3,0,94,154,380,1012,845,662,456,114,15,0,3638,12,29,36,27,23,10,0,0,0,137,15,8,10,4,0,4,0,0,0,41,27,37,46,31,23,14,0,0,0,178,181,417,1058,876,685,470,114,15,0,3816,150,50,63,70,96,175,298,242,61,1205,37,60,141,114,86,69,37,24,14,582,368,527,1262,1060,867,714,449,281,75,5603,35,208,508,349,363,189,11,3,0,1666,115,113,230,244,190,186,31,3,0,1112,8,17,37,42,27,29,0,3,0,163,10,7,9,11,4,9,3,0,0,53,168,345,784,646,584,413,45,9,0,2994,4,9,18,10,9,10,0,0,0,60,18,20,17,13,11,3,4,0,0,86,22,29,35,23,20,13,4,0,0,146
POA6105,68,243,750,695,582,310,51,3,0,2702,83,112,135,94,88,67,42,3,0,624,6,15,31,33,28,25,3,0,0,141,11,9,30,20,15,10,0,0,0,95,168,379,946,842,713,412,96,6,0,3562,10,32,39,34,11,19,4,0,0,149,12,14,3,10,9,3,3,0,0,54,22,46,42,44,20,22,7,0,0,203,190,425,988,886,733,434,103,6,0,3765,173,75,124,97,96,155,317,298,92,1427,21,50,78,69,56,30,32,24,16,376,384,550,1190,1052,885,619,452,328,108,5568,46,179,450,312,303,186,19,0,0,1495,103,124,208,253,207,143,33,3,0,1074,12,14,44,30,21,25,7,0,0,153,6,8,14,13,11,11,0,0,0,63,167,325,716,608,542,365,59,3,0,2785,16,13,22,14,15,10,0,0,0,90,12,17,23,17,8,8,3,0,0,88,28,30,45,31,23,18,3,0,0,178
