region_id,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Emp_wkd_Tot_15_19,P_Emp_wkd_Tot_20_24,P_Emp_wkd_Tot_25_34,P_Emp_wkd_Tot_35_44,P_Emp_wkd_Tot_45_54,P_Emp_wkd_Tot_55_64,P_Emp_wkd_Tot_65_74,P_Emp_wkd_Tot_75_84,P_Emp_wkd_Tot_85ov,P_Emp_wkd_Tot_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Unem_look_Tot_15_19,P_Unem_look_Tot_20_24,P_Unem_look_Tot_25_34,P_Unem_look_Tot_35_44,P_Unem_look_Tot_45_54,P_Unem_look_Tot_55_64,P_Unem_look_Tot_65_74,P_Unem_look_Tot_75_84,P_Unem_look_Tot_85ov,P_Unem_look_Tot_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6037,35,34,69,100,97,69,7,0,0,411,42,24,46,47,35,81,96,41,11,423,6,3,4,11,6,5,3,9,3,50,83,61,119,158,138,155,106,50,14,884,25,46,90,134,136,80,7,0,0,518,16,18,40,55,55,58,17,0,0,259,3,0,12,14,18,4,8,0,0,59,7,3,3,12,4,3,0,0,0,32,51,67,145,215,213,145,32,0,0,868,9,7,4,6,10,6,0,0,0,42,7,3,6,4,0,3,0,0,0,23,16,10,10,10,10,9,0,0,0,65,67,77,155,225,223,154,32,0,0,933,76,28,51,64,51,139,190,90,21,710,11,6,11,28,17,13,12,17,9,124,154,111,217,317,291,306,234,107,30,1767
POA6041,14,10,20,50,57,54,4,0,0,209,18,3,25,29,26,78,73,26,9,287,0,0,4,8,4,13,4,3,0,36,32,13,49,87,87,145,81,29,9,532,10,10,33,74,68,64,5,0,0,264,12,3,19,31,39,35,15,0,0,154,3,3,3,7,6,16,0,0,0,38,0,0,0,9,5,3,0,0,0,17,25,16,55,121,118,118,20,0,0,473,3,3,0,6,4,3,0,0,0,19,0,0,0,0,0,6,0,0,0,6,3,3,0,6,4,9,0,0,0,25,28,19,55,127,122,127,20,0,0,498,38,7,28,40,39,133,158,60,9,512,5,4,8,15,8,23,10,9,0,82,71,30,91,182,169,283,188,69,9,1092
POA6042,0,0,0,6,0,9,0,0,0,15,0,0,3,3,3,4,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,13,3,3,0,34,0,0,0,3,3,10,0,0,0,16,0,0,0,3,3,9,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,19,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,19,3,0,0,34,0,3,3,3,3,7,11,6,0,36,0,3,0,0,0,3,0,0,0,6,0,6,3,9,9,29,14,6,0,76
POA6043,0,0,6,8,4,7,5,0,0,30,0,3,3,3,0,10,15,3,0,37,0,0,3,3,3,0,0,3,0,12,0,3,12,14,7,17,20,6,0,79,3,0,3,12,6,7,5,0,0,36,0,0,6,8,7,7,0,0,0,28,0,0,6,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,15,20,13,17,5,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,20,13,17,5,0,0,73,0,3,3,6,3,20,32,8,0,75,0,0,3,6,6,0,0,6,3,24,3,3,21,32,22,37,37,14,3,172
POA6044,10,13,52,61,60,58,13,0,0,267,4,4,15,22,24,43,56,24,10,202,8,0,18,18,10,17,9,7,0,87,22,17,85,101,94,118,78,31,10,556,18,27,62,85,90,78,22,3,0,385,7,12,24,36,24,33,16,3,5,160,0,0,6,7,12,15,0,0,0,40,0,0,3,9,3,3,0,0,0,18,25,39,95,137,129,129,38,6,5,603,0,3,4,4,11,0,0,0,0,22,0,0,6,3,0,0,0,0,0,9,0,3,10,7,11,0,0,0,0,31,25,42,105,144,140,129,38,6,5,634,9,7,23,26,36,89,123,55,13,381,15,9,35,42,31,43,26,19,0,220,49,58,163,212,207,261,187,80,18,1235
POA6050,298,530,1027,715,828,521,93,3,0,4015,271,105,148,216,158,253,327,422,321,2221,19,48,76,43,41,32,34,51,76,420,588,683,1251,974,1027,806,454,476,397,6656,43,453,1499,1077,1153,717,99,10,0,5051,353,428,434,398,482,341,134,18,0,2588,26,38,84,61,56,57,16,0,0,338,14,14,23,19,14,12,0,0,0,96,436,933,2040,1555,1705,1127,249,28,0,8073,14,18,39,36,30,18,0,0,0,155,61,50,26,11,16,8,0,0,0,172,75,68,65,47,46,26,0,0,0,327,511,1001,2105,1602,1751,1153,249,28,0,8400,509,211,262,273,220,392,567,692,492,3618,41,97,176,103,90,74,59,82,103,825,1061,1309,2543,1978,2061,1619,875,802,595,12843
POA6051,99,442,1192,681,465,353,59,6,0,3297,79,92,256,176,117,210,233,175,123,1461,11,34,123,60,44,40,28,22,26,388,189,568,1571,917,626,603,320,203,149,5146,48,433,1922,1107,728,476,60,0,0,4774,90,304,540,357,237,216,79,9,0,1832,6,33,104,62,35,33,3,0,0,276,8,12,25,17,19,12,3,3,0,99,152,782,2591,1543,1019,737,145,12,0,6981,14,33,83,46,34,39,3,0,0,252,13,32,59,17,12,15,0,0,0,148,27,65,142,63,46,54,3,0,0,400,179,847,2733,1606,1065,791,148,12,0,7381,157,150,361,275,229,368,450,305,189,2484,31,97,336,165,117,92,75,46,29,988,367,1094,3430,2046,1411,1251,673,363,218,10853
POA6052,172,296,669,687,614,357,43,3,3,2844,110,59,131,162,121,198,277,250,117,1425,15,15,34,38,24,23,23,26,16,214,297,370,834,887,759,578,343,279,136,4483,53,268,956,958,874,464,40,0,0,3613,177,239,277,357,319,236,67,11,3,1686,8,21,58,62,42,34,8,0,0,233,11,11,15,13,7,10,0,0,0,67,249,539,1306,1390,1242,744,115,11,3,5599,12,20,25,32,21,12,4,0,0,126,32,23,21,14,13,13,0,0,0,116,44,43,46,46,34,25,4,0,0,242,293,582,1352,1436,1276,769,119,11,3,5841,244,123,184,189,173,331,471,423,176,2314,28,36,92,86,56,49,41,47,22,457,565,741,1628,1711,1505,1149,631,481,201,8612
POA6053,196,314,849,842,739,469,61,4,0,3474,127,61,202,209,135,235,383,342,245,1939,15,26,62,44,37,40,25,38,38,325,338,401,1113,1095,911,744,469,384,283,5738,71,364,1252,1225,1061,600,73,0,3,4649,210,225,376,467,403,279,85,7,3,2055,11,22,86,71,65,47,4,3,0,309,15,18,26,34,19,12,0,0,0,124,307,629,1740,1797,1548,938,162,10,6,7137,19,31,57,32,21,21,0,0,0,181,30,14,25,13,18,6,4,3,0,113,49,45,82,45,39,27,4,3,0,294,356,674,1822,1842,1587,965,166,13,6,7431,281,119,271,266,208,394,658,566,356,3119,31,55,162,113,95,78,61,66,60,721,668,848,2255,2221,1890,1437,885,645,422,11271
POA6054,333,454,998,1075,1094,675,90,4,3,4726,227,126,334,359,295,446,596,473,186,3042,23,22,57,51,56,44,42,53,18,366,583,602,1389,1485,1445,1165,728,530,207,8134,177,593,1532,1534,1453,912,86,0,0,6287,302,295,460,602,543,445,120,10,3,2780,20,21,93,114,93,79,13,3,0,436,18,42,38,54,36,25,7,0,0,220,517,951,2123,2304,2125,1461,226,13,3,9723,42,58,68,63,52,24,0,0,0,307,56,27,31,24,26,25,3,0,0,192,98,85,99,87,78,49,3,0,0,499,615,1036,2222,2391,2203,1510,229,13,3,10222,566,213,431,475,452,731,1063,834,285,5050,63,69,136,124,122,97,88,86,26,811,1244,1318,2789,2990,2777,2338,1380,933,314,16083
POA6055,179,254,526,699,651,423,68,6,0,2806,135,96,248,267,170,273,329,196,98,1812,17,11,39,49,36,42,32,17,7,250,331,361,813,1015,857,738,429,219,105,4868,112,332,756,997,960,608,91,3,0,3859,201,128,264,394,300,272,90,12,4,1665,15,21,66,48,52,33,10,6,0,251,18,21,23,24,25,16,3,5,0,135,346,502,1109,1463,1337,929,194,26,4,5910,28,24,25,24,30,13,3,0,0,147,28,13,12,20,7,10,6,0,0,96,56,37,37,44,37,23,9,0,0,243,402,539,1146,1507,1374,952,203,26,4,6153,319,135,311,321,267,430,598,365,143,2889,32,34,85,95,95,84,68,36,12,541,753,708,1542,1923,1736,1466,869,427,159,9583
POA6056,794,980,1594,1830,1976,1298,194,0,6,8672,428,247,595,630,500,882,1137,759,344,5522,96,91,145,157,141,151,121,128,89,1119,1318,1318,2334,2617,2617,2331,1452,887,439,15313,491,1303,2464,2496,2705,1750,247,12,6,11474,740,517,725,1050,1020,835,230,24,0,5141,52,65,177,148,197,151,30,0,0,820,55,62,69,84,69,50,20,0,3,412,1338,1947,3435,3778,3991,2786,527,36,9,17847,105,119,137,129,83,50,4,0,0,627,97,45,69,54,57,37,6,0,0,365,202,164,206,183,140,87,10,0,0,992,1540,2111,3641,3961,4131,2873,537,36,9,18839,943,387,776,811,755,1370,2016,1352,529,8939,204,192,342,362,327,306,229,215,122,2299,2687,2690,4759,5134,5213,4549,2782,1603,660,30077
POA6057,361,432,781,871,869,535,81,3,0,3933,182,92,266,259,197,350,455,256,62,2119,35,28,57,62,44,32,29,20,0,307,578,552,1104,1192,1110,917,565,279,62,6359,295,629,1253,1275,1276,751,93,3,0,5575,352,185,377,485,419,328,108,11,0,2265,16,36,87,68,80,67,17,3,0,374,18,33,47,43,35,18,3,0,0,197,681,883,1764,1871,1810,1164,221,17,0,8411,44,38,49,39,26,13,0,0,0,209,28,13,18,25,10,7,4,0,0,105,72,51,67,64,36,20,4,0,0,314,753,934,1831,1935,1846,1184,225,17,0,8725,391,139,313,306,259,500,834,499,106,3347,67,58,138,164,110,75,44,38,7,701,1211,1131,2282,2405,2215,1759,1103,554,113,12773
POA6058,237,311,556,551,670,440,54,6,0,2825,132,81,205,178,144,310,375,266,111,1802,16,28,38,36,31,37,29,26,15,256,385,420,799,765,845,787,458,298,126,4883,150,430,874,841,918,631,57,6,0,3907,229,159,257,300,331,279,75,6,0,1636,9,25,54,42,47,57,9,3,0,246,17,15,32,20,20,16,5,0,0,125,405,629,1217,1203,1316,983,146,15,0,5914,22,24,39,36,28,28,0,0,0,177,37,9,15,17,15,6,4,0,0,103,59,33,54,53,43,34,4,0,0,280,464,662,1271,1256,1359,1017,150,15,0,6194,294,119,256,229,193,469,625,454,160,2799,30,47,96,100,68,75,58,44,18,536,788,828,1623,1585,1620,1561,833,513,178,9529
POA6059,346,545,1050,1237,1270,805,179,13,4,5449,322,152,295,342,276,486,971,752,356,3952,27,31,42,56,54,46,49,65,44,414,695,728,1387,1635,1600,1337,1199,830,404,9815,140,548,1520,1668,1720,1045,179,12,0,6832,405,441,492,756,676,528,263,39,7,3607,29,37,96,89,98,75,19,6,0,449,26,37,58,45,34,25,5,3,4,237,600,1063,2166,2558,2528,1673,466,60,11,11125,18,40,71,43,37,39,3,0,0,251,54,47,38,31,25,14,0,0,0,209,72,87,109,74,62,53,3,0,0,460,672,1150,2275,2632,2590,1726,469,60,11,11585,659,273,394,426,406,749,1561,1315,533,6316,58,86,111,122,128,99,91,106,59,860,1389,1509,2780,3180,3124,2574,2121,1481,603,18761
POA6060,192,677,1997,1231,995,677,106,10,3,5888,177,164,381,313,241,411,649,694,331,3361,17,54,141,91,52,59,51,85,60,610,386,895,2519,1635,1288,1147,806,789,394,9859,97,688,2931,1869,1344,811,124,4,0,7868,204,465,868,583,490,408,131,21,10,3180,13,41,151,110,71,64,21,3,0,474,12,27,59,33,27,17,6,0,0,181,326,1221,4009,2595,1932,1300,282,28,10,11703,21,57,117,73,57,34,3,0,0,362,28,41,66,41,28,18,6,3,0,231,49,98,183,114,85,52,9,3,0,593,375,1319,4192,2709,2017,1352,291,31,10,12296,397,263,519,448,400,638,1065,1138,510,5378,60,145,359,212,142,139,96,135,96,1384,832,1727,5070,3369,2559,2129,1452,1304,616,19058
POA6061,385,987,2177,1304,1175,739,99,3,0,6869,528,395,922,683,575,762,912,628,139,5544,78,125,272,165,125,124,101,77,29,1096,991,1507,3371,2152,1875,1625,1112,708,168,13509,204,1115,3308,1859,1576,932,113,4,0,9111,387,575,974,796,700,459,125,17,0,4033,21,80,213,124,81,79,16,3,0,617,37,59,114,106,71,37,8,0,0,432,649,1829,4609,2885,2428,1507,262,24,0,14193,71,125,232,153,98,37,0,0,0,716,83,72,108,72,54,31,3,0,0,423,154,197,340,225,152,68,3,0,0,1139,803,2026,4949,3110,2580,1575,265,24,0,15332,1104,638,1240,1010,902,1228,1603,1130,245,9100,164,266,584,386,290,237,196,133,45,2301,2071,2930,6773,4506,3772,3040,2064,1287,290,26733
POA6062,487,843,1506,1518,1633,1174,181,18,0,7360,418,189,513,498,398,831,1171,811,366,5195,32,37,67,80,79,72,57,78,33,535,937,1069,2086,2096,2110,2077,1409,907,399,13090,258,1017,2280,2171,2217,1537,239,15,0,9734,539,555,742,893,880,827,241,25,0,4702,27,56,140,113,120,128,20,0,0,604,27,51,83,80,77,51,13,0,0,382,851,1679,3245,3257,3294,2543,513,40,0,15422,45,87,105,79,72,53,4,0,0,445,62,55,57,50,38,25,8,3,0,298,107,142,162,129,110,78,12,3,0,743,958,1821,3407,3386,3404,2621,525,43,0,16165,941,343,650,646,564,1235,2128,1512,565,8584,73,86,173,163,172,152,124,132,48,1123,1972,2250,4230,4195,4140,4008,2777,1687,613,25872
POA6063,253,355,687,712,755,383,43,3,0,3191,219,135,343,289,257,276,243,140,33,1935,30,28,45,58,48,29,23,16,6,283,502,518,1075,1059,1060,688,309,159,39,5409,147,475,1107,1055,1033,593,45,0,0,4455,269,216,363,398,382,259,52,0,0,1939,13,17,52,55,74,34,7,0,0,252,27,30,42,48,40,16,3,0,0,206,456,738,1564,1556,1529,902,107,0,0,6852,43,60,46,38,29,19,0,0,0,235,39,33,28,37,10,8,0,6,0,161,82,93,74,75,39,27,0,6,0,396,538,831,1638,1631,1568,929,107,6,0,7248,481,209,413,341,364,432,433,240,61,2974,55,54,107,122,116,61,43,27,18,603,1074,1094,2158,2094,2048,1422,583,273,79,10825
POA6064,533,764,1411,1427,1511,849,118,7,0,6620,534,264,689,605,547,826,799,439,156,4859,57,43,90,125,80,62,53,50,33,593,1124,1071,2190,2157,2138,1737,970,496,189,12072,270,887,2179,1957,1992,1162,125,3,0,8575,546,481,708,897,838,564,147,11,0,4192,34,57,126,117,134,98,17,3,0,586,46,66,84,87,81,53,14,6,0,437,896,1491,3097,3058,3045,1877,303,23,0,13790,95,106,134,104,96,20,6,0,0,561,83,55,42,50,31,27,6,0,0,294,178,161,176,154,127,47,12,0,0,855,1074,1652,3273,3212,3172,1924,315,23,0,14645,1164,439,887,845,828,1291,1493,781,242,7970,138,118,201,261,187,135,129,85,47,1301,2376,2209,4361,4318,4187,3350,1937,889,289,23916
POA6065,986,1323,3229,3316,2563,1305,154,4,0,12880,656,249,991,1025,522,897,1117,699,281,6437,54,55,133,123,107,78,49,89,55,743,1696,1627,4353,4464,3192,2280,1320,792,336,20060,557,1644,4833,4693,3660,1851,182,10,0,17430,1059,762,1501,1985,1302,896,240,19,0,7764,73,104,375,295,217,129,19,0,0,1212,52,83,122,139,90,49,10,0,0,545,1741,2593,6831,7112,5269,2925,451,29,0,26951,91,92,133,126,107,48,4,0,0,601,131,58,61,110,52,40,8,0,0,460,222,150,194,236,159,88,12,0,0,1061,1963,2743,7025,7348,5428,3013,463,29,0,28012,1428,399,1137,1176,690,1304,1949,1227,429,9739,116,105,331,297,234,171,98,148,85,1585,3507,3247,8493,8821,6352,4488,2510,1404,514,39336
POA6066,500,557,733,1132,1312,501,47,8,0,4790,358,122,320,367,309,347,375,235,48,2481,21,24,41,61,55,21,25,18,4,270,879,703,1094,1560,1676,869,447,261,52,7541,292,705,1109,1387,1833,746,65,3,0,6140,500,337,371,661,663,317,82,11,0,2942,37,29,61,86,95,72,7,0,0,387,25,44,37,66,59,26,6,0,0,263,854,1115,1578,2200,2650,1161,160,14,0,9732,63,58,61,49,56,24,0,0,0,311,58,34,22,38,34,13,0,0,0,199,121,92,83,87,90,37,0,0,0,510,975,1207,1661,2287,2740,1198,160,14,0,10242,775,234,388,455,411,541,653,420,79,3956,63,67,99,126,109,59,39,35,4,601,1813,1508,2148,2868,3260,1798,852,469,83,14799
POA6067,3,0,0,3,4,0,3,0,0,13,3,0,13,10,4,0,3,0,3,36,0,0,0,0,0,0,0,0,0,0,6,0,13,13,8,0,6,0,3,49,0,0,0,3,3,3,3,0,0,12,6,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,3,3,0,0,21,0,0,3,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,10,6,0,3,6,10,3,3,0,0,31,6,0,18,10,7,0,8,0,3,52,3,0,0,0,0,4,0,0,0,7,15,0,21,16,17,7,11,0,3,90
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6069,510,610,1537,1751,1142,520,80,9,3,6162,290,142,605,494,248,375,464,229,71,2918,39,35,84,82,64,28,27,6,10,375,839,787,2226,2327,1454,923,571,244,84,9455,300,803,2355,2470,1725,783,98,6,0,8540,494,262,669,958,517,317,123,7,0,3347,42,36,166,146,134,52,15,0,0,591,32,24,56,56,39,16,3,3,0,229,868,1125,3246,3630,2415,1168,239,16,0,12707,54,55,49,73,34,17,0,0,3,285,55,31,58,53,19,10,0,3,0,229,109,86,107,126,53,27,0,3,3,514,977,1211,3353,3756,2468,1195,239,19,3,13221,633,188,653,555,302,522,813,419,133,4218,72,74,171,204,139,66,47,12,18,803,1682,1473,4177,4515,2909,1783,1099,450,154,18242
POA6070,62,67,81,193,264,198,39,0,0,904,43,18,27,66,48,88,122,50,19,481,0,3,5,5,4,10,6,4,0,37,105,88,113,264,316,296,167,54,19,1422,32,62,116,226,345,233,40,0,0,1054,92,54,39,126,141,147,54,3,0,656,3,3,13,17,23,21,0,0,0,80,0,4,0,13,4,4,7,0,0,32,127,123,168,382,513,405,101,3,0,1822,7,5,3,8,9,8,0,0,0,40,6,6,3,4,5,6,3,0,0,33,13,11,6,12,14,14,3,0,0,73,140,134,174,394,527,419,104,3,0,1895,108,28,34,73,57,132,241,111,33,817,0,7,11,14,8,23,13,8,0,84,248,169,219,481,592,574,358,122,33,2796
POA6071,86,73,72,176,265,168,29,3,0,872,58,11,31,66,47,92,106,50,17,478,10,4,12,17,17,20,11,4,0,95,154,88,115,259,329,280,146,57,17,1445,44,76,97,235,333,216,25,0,0,1026,99,67,41,115,150,127,43,0,0,642,0,4,3,19,19,19,3,3,0,70,3,4,6,4,8,4,0,3,0,32,146,151,147,373,510,366,71,6,0,1770,10,10,7,4,6,3,0,0,0,40,9,0,0,5,4,5,3,0,0,26,19,10,7,9,10,8,3,0,0,66,165,161,154,382,520,374,74,6,0,1836,117,18,39,75,68,128,211,102,31,789,22,16,16,45,36,30,27,8,0,200,304,195,209,502,624,532,312,116,31,2825
POA6072,12,19,30,37,76,24,7,0,0,205,17,5,5,11,5,29,25,12,7,116,5,3,3,0,7,7,3,0,0,28,34,27,38,48,88,60,35,12,7,349,10,22,34,49,80,46,3,0,0,244,20,16,13,19,47,26,10,0,0,151,0,0,3,6,3,0,3,0,0,15,0,0,0,0,3,3,0,0,0,6,30,38,50,74,133,75,16,0,0,416,3,3,0,3,0,3,0,0,0,12,3,0,3,3,3,0,0,0,0,12,6,3,3,6,3,3,0,0,0,24,36,41,53,80,136,78,16,0,0,440,33,5,8,11,5,40,57,29,10,198,5,7,6,0,20,10,3,4,3,58,74,53,67,91,161,128,76,33,13,696
POA6073,74,49,63,155,184,143,27,0,0,695,29,12,30,56,34,73,133,103,40,510,0,3,3,8,8,14,5,18,34,93,103,64,96,219,226,230,165,121,74,1298,36,64,90,166,248,194,33,4,0,835,80,39,27,114,117,94,34,0,0,505,3,0,10,10,19,22,4,0,0,68,5,0,3,6,6,3,0,0,0,23,124,103,130,296,390,313,71,4,0,1431,10,4,4,0,0,8,0,0,0,26,9,3,3,6,4,3,0,0,0,28,19,7,7,6,4,11,0,0,0,54,143,110,137,302,394,324,71,4,0,1485,80,19,34,68,63,113,224,187,58,846,3,6,8,20,22,26,15,27,34,161,226,135,179,390,479,463,310,218,92,2492
POA6074,23,11,23,52,77,50,8,0,0,244,11,5,10,18,15,25,35,14,3,136,3,0,3,3,3,0,0,3,3,18,37,16,36,73,95,75,43,17,6,398,10,21,30,62,90,67,10,0,0,290,32,7,9,39,40,31,11,0,0,169,4,0,3,6,3,6,3,0,0,25,0,0,3,3,5,0,0,0,0,11,46,28,45,110,138,104,24,0,0,495,0,0,0,4,3,0,0,0,0,7,6,3,3,0,0,3,0,0,0,15,6,3,3,4,3,3,0,0,0,22,52,31,48,114,141,107,24,0,0,517,25,12,10,21,20,45,66,24,7,230,3,0,3,6,6,3,0,3,6,30,80,43,61,141,167,155,90,27,13,777
POA6076,476,452,552,1080,1317,1024,194,17,6,5118,355,78,194,357,270,596,923,573,239,3585,28,27,18,41,59,49,46,55,41,364,859,557,764,1478,1646,1669,1163,645,286,9067,263,499,784,1395,1785,1331,194,16,0,6267,523,311,291,683,697,757,298,45,0,3605,34,31,68,95,98,127,25,3,0,481,15,23,26,18,55,21,6,0,6,170,835,864,1169,2191,2635,2236,523,64,6,10523,28,32,35,35,39,23,4,0,0,196,68,20,20,31,18,7,8,0,0,172,96,52,55,66,57,30,12,0,0,368,931,916,1224,2257,2692,2266,535,64,6,10891,738,146,244,423,348,860,1687,1045,378,5869,59,57,55,102,122,128,92,95,78,788,1728,1119,1523,2782,3162,3254,2314,1204,462,17548
POA6077,35,36,35,59,112,74,8,0,0,359,21,8,9,14,24,48,81,37,12,254,5,3,5,6,7,4,0,8,0,38,61,47,49,79,143,126,89,45,12,651,27,51,39,69,150,101,6,0,0,443,31,28,18,34,71,56,18,3,0,259,3,3,6,6,8,6,3,0,0,35,0,0,3,3,3,3,3,0,0,15,61,82,66,112,232,166,30,3,0,752,0,3,3,4,0,6,0,0,0,16,0,0,3,0,3,3,0,0,0,9,0,3,6,4,3,9,0,0,0,25,61,85,72,116,235,175,30,3,0,777,48,13,15,18,31,76,140,71,24,436,10,3,8,10,14,13,4,11,0,73,119,101,95,144,280,264,174,85,24,1286
POA6078,28,18,22,37,65,44,4,0,0,218,8,4,7,18,18,27,19,3,0,104,3,0,3,3,0,0,0,0,0,9,39,22,32,58,83,71,23,3,0,331,12,27,31,42,93,52,9,0,0,266,38,14,19,26,27,37,7,0,0,168,3,0,0,3,7,3,4,0,0,20,0,3,4,0,7,0,0,0,0,14,53,44,54,71,134,92,20,0,0,468,0,0,0,3,0,3,0,0,0,6,0,3,3,3,0,0,0,0,0,9,0,3,3,6,0,3,0,0,0,15,53,47,57,77,134,95,20,0,0,483,24,7,7,21,25,44,37,10,3,178,3,0,6,6,6,0,4,3,0,28,80,54,70,104,165,139,61,13,3,689
