region_id,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
POA6556,0,0,11,0,3,7,0,19,0,40,0,3,16,3,3,3,5,7,0,40,3,3,30,0,0,3,14,8,3,64,19,11,40,3,3,0,11,8,0,95,25,15,41,12,3,7,26,17,4,150,14,18,16,5,5,3,17,6,0,84,3,6,5,0,0,0,0,3,0,17,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,68,56,159,23,17,23,73,68,7,494,3,0,0,10,10,17,0,8,0,48,0,4,4,6,8,4,5,3,0,34,5,8,0,8,18,5,0,7,0,51,14,13,10,19,29,16,4,6,0,111,9,37,4,15,39,17,0,12,0,133,9,12,5,9,20,9,0,6,0,70,3,4,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,78,23,70,127,68,9,42,0,460
POA6558,0,0,5,0,0,4,0,6,0,15,0,0,10,0,0,0,0,3,0,13,6,0,3,0,0,0,4,4,4,21,8,5,13,3,0,4,10,6,0,49,13,3,16,5,3,3,9,3,0,55,4,6,10,3,4,0,3,9,0,39,3,3,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,17,60,11,7,11,29,31,4,204,0,0,0,3,0,6,0,4,0,13,0,0,0,4,6,0,0,0,0,10,0,4,3,3,3,0,0,8,0,21,4,5,3,5,18,3,0,11,0,49,8,9,3,10,17,3,0,3,0,53,8,5,0,9,7,4,3,3,0,39,0,3,0,0,0,3,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,26,9,34,51,19,3,29,0,195
POA6560,0,0,13,3,0,3,3,8,0,30,0,0,11,0,0,0,6,12,0,29,0,0,10,3,0,0,10,15,3,41,9,5,17,4,4,0,10,13,0,62,8,8,19,8,4,3,15,16,5,86,5,0,10,3,0,3,8,12,0,41,0,0,3,0,0,0,3,0,3,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,13,83,21,11,9,55,76,11,301,0,0,0,3,3,6,0,3,0,15,0,0,3,5,0,5,0,5,0,18,3,5,0,3,9,0,3,10,0,33,7,15,6,8,12,9,3,15,0,75,3,10,5,14,15,5,3,20,0,75,3,0,3,7,6,0,0,8,0,27,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,17,45,45,25,9,61,0,248
POA6562,0,0,10,0,0,0,0,4,0,14,0,0,0,0,0,0,0,4,0,4,3,8,10,0,0,0,9,5,0,35,8,3,12,4,4,7,18,8,3,67,12,4,14,9,0,0,12,3,3,57,15,8,15,3,3,3,19,0,0,66,4,3,6,0,0,0,4,3,0,20,3,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,45,26,70,16,7,10,62,27,9,272,0,0,4,0,0,4,0,0,0,8,0,3,0,3,0,5,0,0,0,11,3,3,3,3,7,3,3,4,5,34,8,13,4,12,14,5,0,0,0,56,11,5,5,7,8,7,7,9,0,59,7,7,0,15,18,3,0,9,0,59,7,3,0,3,4,0,0,0,0,17,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,37,16,43,51,27,10,22,5,247
POA6564,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,3,0,9,0,3,8,0,0,0,0,0,0,11,5,0,7,0,3,0,3,3,0,21,3,3,3,3,0,3,3,3,0,21,3,3,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,9,24,3,9,3,9,12,0,83,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,3,0,3,0,0,0,0,6,5,5,0,0,3,0,0,0,0,13,5,4,0,4,7,0,0,5,0,25,0,5,3,3,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,9,7,19,6,0,5,0,70
POA6566,0,3,9,3,0,0,3,9,0,27,0,0,13,0,0,0,5,6,0,24,8,8,19,4,3,0,6,14,3,65,28,7,29,5,4,4,27,14,3,121,36,19,56,14,10,7,38,22,3,205,33,20,39,7,10,6,38,18,0,171,12,11,6,0,0,0,4,5,0,38,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,4,4,120,68,171,33,27,17,124,88,13,661,0,0,5,8,9,10,0,6,0,38,0,3,6,9,10,0,0,3,0,31,5,9,3,12,11,10,0,4,0,54,14,22,6,22,29,4,6,14,4,121,21,32,10,39,44,12,10,9,6,183,13,37,13,25,34,13,0,15,0,150,0,3,3,3,6,3,0,7,0,25,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,56,106,46,118,143,52,16,58,10,605
POA6567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,0,0,0,6,4,0,7,0,0,0,3,0,0,14,4,3,9,3,0,0,3,3,3,28,7,3,4,0,0,3,3,3,0,23,3,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,23,3,0,6,12,9,3,83,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,3,3,3,0,3,3,0,18,9,6,3,0,3,0,0,0,0,21,3,3,3,3,3,3,0,3,0,21,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,15,3,3,9,0,78
POA6568,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,4,4,0,18,11,0,3,0,0,0,9,0,0,23,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,35,0,6,0,0,0,13,13,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,9,4,3,0,3,3,0,0,3,0,16,0,8,0,0,0,0,0,0,0,8,3,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,6,3,6,3,9,3,48
POA6569,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,9,10,0,4,0,0,0,0,5,0,19,5,3,4,0,0,3,3,3,0,21,12,0,11,0,0,0,4,4,0,31,13,0,0,0,0,0,0,4,0,17,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,22,0,0,3,7,16,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,3,0,3,3,0,3,0,12,3,0,0,3,3,3,0,0,0,12,3,0,0,3,6,3,0,3,0,18,3,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,12,0,3,10,15,12,3,9,0,64
POA6575,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,9,21,0,0,0,0,0,0,5,0,26,12,0,0,0,0,0,0,4,0,16,11,0,4,0,0,0,0,0,0,15,7,0,0,0,0,0,3,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57,0,4,3,0,0,6,15,0,85,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,3,4,0,0,0,0,0,0,0,7,0,5,0,0,3,0,0,4,0,12,4,3,0,4,4,0,0,3,0,18,6,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,4,10,6,0,7,0,58
POA6603,4,0,10,0,0,0,0,0,0,14,3,0,6,0,0,0,0,4,0,13,13,6,18,0,3,4,15,7,0,66,15,4,13,3,4,3,9,9,3,63,26,6,11,0,0,4,14,7,0,68,20,3,13,3,4,3,10,7,0,63,7,0,0,0,0,0,3,3,0,13,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,91,19,74,6,11,14,51,37,3,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,8,5,8,16,4,0,3,0,50,4,6,0,7,16,5,0,4,0,42,13,10,3,12,14,4,0,6,0,62,11,5,5,6,8,3,0,4,3,45,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,13,33,60,16,0,17,3,210
POA6606,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,6,10,0,0,0,0,0,3,3,0,16,14,0,3,0,0,0,3,3,0,23,24,0,0,0,0,0,3,3,0,30,12,0,3,0,0,0,4,3,0,22,3,0,0,0,5,0,0,0,0,8,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,71,0,9,0,5,0,16,12,0,113,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,9,3,5,0,0,0,0,0,3,0,11,4,4,0,3,0,0,0,0,0,11,7,6,0,3,3,0,0,0,0,19,10,3,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,18,0,9,6,0,0,6,0,72
POA6608,3,0,3,0,0,0,0,3,0,9,5,0,3,0,0,0,0,0,0,8,7,0,3,0,0,0,3,3,0,16,5,0,0,0,0,0,3,0,0,8,25,3,0,0,0,0,0,3,0,31,11,0,0,0,0,0,3,3,0,17,3,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,63,3,9,0,0,0,12,12,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,3,0,3,0,0,12,3,3,0,3,0,0,0,0,0,9,8,3,0,3,3,0,0,0,0,17,5,0,0,0,0,3,0,0,0,8,3,0,0,0,0,0,0,3,0,6,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,9,3,9,6,3,3,3,0,61
POA6609,0,0,0,0,0,3,0,3,0,6,3,0,15,0,0,3,4,3,0,28,12,4,15,0,0,0,3,5,0,39,5,3,9,0,0,3,6,4,0,30,11,3,8,3,4,3,7,0,3,42,11,0,0,0,0,0,7,3,3,24,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,47,3,4,12,27,18,6,178,0,0,3,0,3,0,0,3,0,9,0,5,0,3,5,5,0,0,0,18,0,10,3,4,11,0,0,3,0,31,5,0,0,6,7,3,0,3,0,24,5,0,3,6,5,3,3,5,0,30,6,4,0,4,3,3,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,9,23,34,14,3,17,0,135
POA6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,11,13,0,0,0,0,0,0,4,0,17,10,0,0,0,0,0,6,5,0,21,18,0,0,0,0,0,0,0,0,18,6,0,3,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,58,0,3,0,0,0,10,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,3,4,0,0,0,0,0,0,0,7,3,0,0,0,7,3,0,3,0,16,7,4,0,0,0,4,0,0,0,15,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,4,7,7,0,8,0,56
POA6620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,3,0,0,10,0,0,7,0,0,0,6,0,0,13,0,0,0,0,0,0,5,0,0,5,3,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,17,0,0,0,20,0,3,47,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7,3,0,0,0,3,3,0,6,0,15,0,0,0,5,4,0,0,0,0,9,3,0,0,0,3,3,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,13,6,0,6,6,46
POA6623,0,0,8,0,0,5,4,8,0,25,4,0,13,0,3,0,8,8,0,36,27,17,32,6,0,0,33,29,0,144,38,10,30,3,3,3,30,16,0,133,51,10,26,4,0,3,33,15,6,148,30,6,10,4,4,0,23,12,0,89,19,0,3,0,0,0,5,3,3,33,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,176,43,122,17,10,11,136,91,9,615,0,0,0,7,3,0,0,3,0,13,0,6,5,0,3,0,4,5,0,23,0,19,0,0,19,7,0,9,0,54,19,12,0,9,19,6,0,7,0,72,18,18,7,17,12,3,0,4,0,79,21,3,0,0,5,0,5,4,0,38,8,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,69,58,12,33,61,16,9,35,0,293
POA6628,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,3,0,15,10,0,0,0,0,0,4,3,0,17,11,0,0,0,0,0,0,3,0,14,6,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4,9,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,0,12,0,3,0,0,3,0,0,0,0,6,4,0,0,0,3,0,0,3,0,10,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,11,0,0,3,0,36
POA6630,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,13,5,4,10,0,0,0,10,3,0,32,12,3,5,0,0,0,5,6,0,31,8,0,12,0,3,0,15,0,3,41,5,3,4,5,0,3,4,0,0,24,5,3,0,0,0,0,0,3,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,16,31,5,3,3,41,12,6,156,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,7,3,0,3,3,0,16,4,4,3,5,3,0,0,3,0,22,0,4,0,6,7,0,0,3,0,20,0,0,3,3,3,3,0,0,0,12,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,6,21,16,3,6,9,0,80
POA6635,0,0,3,0,0,0,0,3,0,6,0,7,7,0,0,0,7,4,0,25,3,7,16,0,0,0,25,8,0,59,5,0,12,0,5,0,23,4,0,49,8,0,9,4,0,0,9,5,0,35,8,3,4,3,0,0,3,3,0,24,3,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,17,51,7,5,0,70,27,0,207,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,3,3,0,18,0,6,3,0,5,0,3,0,0,17,3,0,0,3,3,0,3,3,0,15,5,4,0,3,0,0,3,0,0,15,3,0,0,0,5,0,0,3,3,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,6,6,16,0,12,9,3,82
POA6638,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,12,0,6,15,0,3,0,7,5,0,36,5,5,22,3,0,0,7,5,0,47,6,4,3,4,4,0,9,6,0,36,5,0,5,0,0,0,0,4,0,14,3,0,0,3,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,15,49,10,7,0,23,28,0,155,0,0,0,3,0,3,0,0,0,6,0,5,0,3,4,0,0,0,0,12,3,3,3,3,4,0,0,5,0,21,0,4,5,3,4,3,0,6,0,25,3,4,0,3,5,3,3,3,0,24,5,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,8,15,17,9,3,18,0,97
POA6639,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,3,0,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,9,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,4,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,3,3,0,19
POA6640,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,3,0,0,0,3,0,0,0,0,6,5,0,0,0,0,0,7,0,0,12,4,0,3,0,0,3,9,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,3,3,16,8,0,48,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,12,3,0,5,0,0,3,0,0,0,11,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,4,3,0,10,0,37
POA6642,0,0,0,0,0,0,0,3,0,3,3,3,13,3,0,5,12,6,6,51,4,16,39,7,0,0,38,19,3,126,8,10,18,7,0,0,30,4,3,80,16,13,24,3,0,0,30,10,4,100,16,6,14,3,4,4,19,5,0,71,6,0,0,0,0,0,0,5,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,48,108,26,4,9,129,52,16,445,0,3,0,0,3,0,0,3,0,9,3,4,3,3,5,0,0,4,0,22,0,14,3,7,9,0,3,4,3,43,4,7,3,5,11,0,5,3,0,38,11,6,3,8,5,0,7,10,4,54,3,3,0,5,6,4,3,0,0,24,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,24,37,12,28,43,4,18,27,7,200
POA6646,0,0,0,0,0,0,5,0,0,5,0,9,14,3,0,0,15,13,0,54,10,24,58,5,0,0,61,23,0,181,4,18,46,6,0,0,52,8,4,138,7,20,47,0,4,0,37,15,0,130,5,6,11,3,5,0,10,8,0,48,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,77,182,17,9,0,180,67,4,562,3,0,0,3,0,0,0,0,0,6,0,7,3,3,8,0,0,4,0,25,3,8,7,3,13,0,9,6,3,52,3,7,0,10,3,0,5,3,0,31,0,3,4,9,4,0,3,5,0,28,0,4,0,0,0,0,0,7,3,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,14,28,28,0,17,25,6,159
POA6701,0,0,35,0,6,8,3,17,0,69,6,6,19,6,3,5,13,25,4,87,43,22,49,17,7,7,26,56,3,230,79,29,70,18,10,12,48,64,4,334,86,28,61,14,13,7,62,49,9,329,86,26,37,13,9,0,46,31,7,255,22,6,6,3,6,3,9,12,0,67,6,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,0,4,332,117,277,71,54,42,207,254,30,1384,0,0,5,11,9,18,0,0,0,43,6,13,4,13,22,12,0,7,0,77,28,59,14,35,49,24,8,25,3,245,60,42,13,48,55,16,4,31,3,272,46,46,10,36,63,33,3,41,4,282,47,19,6,17,48,14,3,34,3,191,13,0,0,3,5,3,0,9,3,36,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,200,179,52,163,251,120,18,147,19,1149
POA6705,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,6,0,9,4,0,0,0,0,0,4,0,0,8,3,0,0,0,0,0,3,0,0,6,3,4,5,0,0,0,0,0,0,12,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,5,0,0,0,10,14,0,49,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,7,0,0,0,6,0,0,0,4,0,10,3,5,0,0,0,0,3,0,0,11,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,10,0,0,3,10,0,40
POA6707,0,0,11,0,0,3,0,12,0,26,3,3,11,0,3,3,0,10,3,36,15,14,65,17,7,7,9,24,3,161,47,29,53,15,5,6,13,28,0,196,27,12,42,18,7,3,19,22,3,153,17,15,36,3,6,0,16,9,3,105,0,0,5,3,3,3,0,4,0,18,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,112,73,223,56,31,28,57,109,12,701,0,0,0,6,3,9,0,6,0,24,3,3,4,10,9,10,0,5,0,44,12,21,9,17,37,17,3,12,0,128,19,19,12,20,47,17,3,14,4,155,18,17,5,14,32,14,3,26,3,132,13,16,3,7,14,9,3,8,0,73,0,0,0,3,3,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,76,33,77,145,79,12,74,7,568
